,Skip,Loss,train-acc,test-acc
0,0.0,1.7789040204882622,33.794999999999995,46.01
1,0.0,1.580690039768815,41.625,53.2
2,0.0,1.1267845684289932,59.77,62.05
3,0.0,1.0698936120669047,61.653333333333336,60.71
4,0.0,1.028319281578064,63.332,68.38
5,0.0,0.8633218456059695,69.39999999999999,68.89
6,0.0,0.8302885503694415,70.6325,72.06
7,0.0,0.7171623301506043,74.65,74.3
8,0.0,0.7018249846498171,75.29,74.93
9,0.0,0.6887272900044918,75.80799999999999,78.11
10,1.0,0.6067840715497732,78.94,79.64
11,1.0,0.6002024514228106,79.095,77.93
12,1.0,0.5665501554310322,80.67999999999999,79.06
13,1.0,0.5410747015972932,81.39666666666666,81.52
14,1.0,0.5327364805042744,81.61,80.64
15,2.0,0.48554321348667145,83.09,82.47
16,4.0,0.48045830205082896,83.33,81.89
17,5.0,0.44232343420386316,84.66,82.55
18,6.0,0.4420179045945406,84.69666666666666,83.29
19,12.0,0.43770207871496675,84.852,83.82
20,20.0,0.3876718125119805,86.71,84.7
21,26.0,0.40357235294766725,86.2,85.3
22,33.0,0.36770765751600265,87.12,84.44
23,39.0,0.3759648898119728,87.05000000000001,85.49
24,48.0,0.373794448249042,87.112,85.2
25,60.0,0.3479916719160974,87.99,85.61
26,74.0,0.34845447729341683,87.8425,85.83
27,91.0,0.3103418320044875,89.36,85.34
28,107.0,0.3149610149115324,89.10333333333334,86.78
29,121.0,0.32257624311745164,88.848,86.3
30,138.0,0.3097522588633001,89.36500000000001,86.01
31,166.0,0.3053806116944179,89.485,86.32
32,189.0,0.28564398357644677,90.19,86.14
33,216.0,0.2912185647773246,89.87666666666667,87.55
34,252.0,0.2932435504831374,89.794,86.85
35,292.0,0.26265788581222294,90.86999999999999,86.2
36,324.0,0.2693564454372972,90.55250000000001,86.99
37,371.0,0.24948605466634036,91.27,86.82
38,430.0,0.2523401781792442,91.27,87.14
39,468.0,0.25870797619223596,91.03999999999999,88.08
40,524.0,0.2387054411135614,91.67,86.85
41,579.0,0.24655228206887841,91.3,87.52
42,647.0,0.2242649369314313,92.2,87.48
43,705.0,0.22771021918704112,92.01333333333334,87.37
44,765.0,0.2346823455542326,91.80199999999999,88.13
45,857.0,0.21308796082623302,92.66499999999999,88.17
46,936.0,0.2221453963732347,92.215,88.45
47,1024.0,0.2029706274718046,92.86999999999999,88.04
48,1109.0,0.2117589881022771,92.69,88.57
49,1185.0,0.21526192739233374,92.57,88.78
