,Skip,Loss,train-acc,test-acc,commd_round
0,285.0,4.05644059330225,45.365,71.27,
1,619.0,3.2595019492506982,58.3025,75.03999999999999,
2,954.0,2.7720325525601703,63.57333333333334,72.25,
3,1289.0,1.6130215676873922,75.345,76.59,
4,1633.0,1.5438105945102871,76.12,77.47,
5,1981.0,1.5398627739523847,76.49166666666667,73.45,
6,2343.0,1.3781656903773547,77.09,75.8,
7,2707.0,1.2838670219294728,77.63250000000001,78.85,
8,3070.0,1.1810687855258584,78.245,78.3,
9,3432.0,0.8166511012986303,80.86,79.58,
10,3796.0,0.8005785536952317,81.175,79.02,
11,4160.0,0.7713240504389008,81.39666666666666,80.53,
12,4524.0,0.6875745620578527,81.955,79.67,
13,4888.0,0.6601762402616441,82.3275,81.08999999999999,
14,5251.0,0.643407312122484,82.60333333333332,81.92,
15,5615.0,0.5797847589850426,83.38499999999999,81.97,
16,5979.0,0.5775083392206579,83.58250000000001,81.77,
17,6343.0,0.570926440289865,83.56333333333333,81.35,
18,6707.0,0.5552982120588422,83.60499999999999,80.75,
19,7070.0,0.5544805423170328,83.405,81.64,
20,7432.0,0.549959300669531,83.54166666666667,81.35,
21,7796.0,0.525309958010912,83.92500000000001,82.32000000000001,
22,8160.0,0.5086610140837728,84.38,82.31,
23,8524.0,0.5050241026654839,84.375,81.81,
24,8888.0,0.4841460460238159,84.71499999999999,82.39999999999999,
25,9251.0,0.4738672912400216,84.9225,82.50999999999999,
26,9615.0,0.48111657056336604,84.86666666666667,83.00999999999999,
27,9979.0,0.49222110539674757,84.76,82.47,
28,10343.0,0.47708740444853903,84.8925,83.08,
29,10707.0,0.47134649243826665,85.05,83.08,
30,11070.0,0.45103001164272427,85.385,82.84,
31,11432.0,0.44929221195168795,85.4275,83.08,
32,11796.0,0.4511857007009288,85.49666666666667,83.05,
33,12160.0,0.4452177418395877,85.27,83.11,
34,12524.0,0.44714767184108495,85.59750000000001,82.76,
35,12888.0,0.44734821913142997,85.47333333333333,83.57,
36,13251.0,0.43074677638709546,85.815,83.16,
37,13615.0,0.42477346744388345,86.0675,83.74000000000001,
38,13979.0,0.4267669219709933,85.93166666666666,83.55,
39,14343.0,0.41016266839578747,86.235,83.74000000000001,
40,14707.0,0.411122181173414,86.2825,83.61,
41,15070.0,0.41375436398511134,86.215,82.88,
42,15432.0,0.3986130584217608,86.64500000000001,83.26,
43,15796.0,0.4032933764439076,86.4925,83.86,
44,16160.0,0.40933601239696144,86.24833333333333,83.91,
45,16524.0,0.4012853916361928,86.45,83.98,
46,16888.0,0.39760065395385025,86.5425,84.33,
47,17251.0,0.394420653777197,86.615,84.7,
48,17615.0,0.38287163026630877,86.945,83.93,
49,17979.0,0.38835232608020304,86.7825,84.2,
50,18343.0,0.384633431173861,86.85666666666667,83.31,
51,18707.0,0.39016062462702394,86.36500000000001,84.02,
52,19070.0,0.38390135268680753,86.785,83.95,
53,19432.0,0.3779654224465291,87.08166666666666,84.28,
54,19796.0,0.3596918479539454,87.63,84.39,
55,20160.0,0.3665075593814254,87.1775,84.26,
56,20524.0,0.37323052280272045,87.04833333333333,84.72,
57,20888.0,0.37148174906149506,87.08,84.76,
58,21251.0,0.37008071957156063,87.4375,84.68,
59,21615.0,0.3655155399131278,87.45333333333333,84.45,
