,Skip,Loss,train-acc,test-acc
0,957.0,0.6388530872079233,82.50999999999999,90.53
1,961.0,0.2891678628853212,91.60166666666667,92.83
2,961.0,0.22039364801409345,93.59333333333333,94.36
3,979.0,0.1796706976632898,94.84,95.43
4,1011.0,0.15305791644379496,95.57666666666667,95.69
5,1013.0,0.13413796207479511,96.16666666666667,95.82000000000001
6,1009.0,0.11743988507737715,96.65,96.61999999999999
7,1027.0,0.10339503571856767,97.13666666666667,96.67999999999999
8,1023.0,0.09519288477487862,97.34333333333333,97.22
9,1026.0,0.0884752525932466,97.54666666666667,97.02
10,1034.0,0.07942291615918899,97.82499999999999,97.37
11,1022.0,0.07387555611707891,97.91333333333333,97.35000000000001
12,1027.0,0.06939097631024196,98.11333333333333,97.32
13,1029.0,0.06436950854375027,98.23833333333334,97.54
14,1036.0,0.06032018583112707,98.37666666666667,97.43
15,1033.0,0.05640707138925791,98.535,97.72999999999999
16,1046.0,0.05142124686351356,98.69333333333333,97.7
17,1050.0,0.04961220549206094,98.7,97.68
18,1038.0,0.04717288113664836,98.785,97.82
19,1036.0,0.04344183414922251,98.89,97.66
