,Skip,Loss,train-acc,test-acc
94,16604.0,0.213378216217109,92.51599999999999,89.38
95,16973.0,0.19229206619877368,93.52000000000001,89.0
96,17337.0,0.19551584486919454,93.17999999999999,89.27
97,17696.0,0.2014421011256442,92.88333333333333,88.54
98,18057.0,0.20366213191949645,92.89500000000001,89.24
99,18424.0,0.2063253661628347,92.792,89.39
100,18930.0,0.21441910623176955,92.53,89.14
101,19232.0,0.1957218009037897,93.245,90.52
102,19406.0,0.18390256918749462,93.77,90.88
103,19616.0,0.173192980659107,94.17750000000001,91.2
104,19826.0,0.16607219056130854,94.414,91.23
105,20409.0,0.1285564161745133,95.85000000000001,91.23
106,20989.0,0.13173788062360836,95.69,91.23
107,21573.0,0.13088389176949083,95.74000000000001,91.42
108,22201.0,0.1276338195517601,95.86,91.18
109,22800.0,0.12782511045369319,95.844,91.5
110,23413.0,0.11884667984815314,96.25,91.25
111,23985.0,0.1182971443590941,96.21,91.49
112,24589.0,0.11571420239649402,96.31666666666666,91.59
113,25187.0,0.11658992805550224,96.26249999999999,91.65
114,25786.0,0.11630094016962685,96.24000000000001,91.66
115,26388.0,0.1106453792238608,96.47,91.73
116,26974.0,0.11021977553510806,96.505,91.7
117,27582.0,0.10904742352241495,96.51666666666667,91.65
118,28177.0,0.10982055899052648,96.4825,91.82
119,28773.0,0.1086295922301244,96.532,91.78
120,29392.0,0.10367779096736922,96.61999999999999,91.83
121,30010.0,0.10118311594707484,96.78,91.79
122,30617.0,0.10042604845392634,96.84666666666666,91.78
123,31219.0,0.10073495692246798,96.85000000000001,91.84
124,31821.0,0.10125796142382315,96.816,91.96
125,32428.0,0.09908463141828543,96.86,91.88
126,33062.0,0.0977209490647947,96.935,91.59
127,33687.0,0.09745328630082076,96.97666666666666,91.93
128,34322.0,0.09623389868123923,97.0425,92.15
129,34921.0,0.09692554506543093,96.98400000000001,92.24
130,35560.0,0.08741210311494069,97.55,92.04
131,36177.0,0.08896503295336151,97.365,92.05
132,36779.0,0.08985591949289665,97.3,91.89
133,37390.0,0.09058504515299864,97.26,91.93
134,37988.0,0.09156548783964244,97.2,91.81
135,38628.0,0.08600198062229901,97.35000000000001,91.84
136,39261.0,0.08538025056786137,97.35000000000001,91.97
137,39894.0,0.08629666492162505,97.29666666666667,92.02
138,40516.0,0.08686197620970779,97.28,92.01
139,41143.0,0.0879518811249407,97.27799999999999,91.71
140,41753.0,0.08332079389522551,97.57000000000001,91.8
141,42371.0,0.08439589250230346,97.41,91.81
142,42983.0,0.084028098876297,97.41666666666666,91.81
143,43614.0,0.08322003008064348,97.43,91.76
144,44245.0,0.08396942634157603,97.432,91.75
145,44856.0,0.08105837897292804,97.50999999999999,92.06
146,45471.0,0.08119457096912083,97.53,92.05
147,46085.0,0.08094976874027635,97.56,92.0
148,46681.0,0.08144347876629035,97.53500000000001,91.7
149,47312.0,0.08012984787384048,97.61,92.11
