,Skip,Loss,train-acc,test-acc
0,296.0,0.8351719536818564,76.67,87.9
1,583.0,0.6324778762832284,82.595,90.79
2,876.0,0.5247035921520243,85.49666666666667,92.9
3,1174.0,0.22839340291917323,93.34,93.86
4,1481.0,0.2099526576977223,93.7775,94.58
5,1791.0,0.19802094269078224,94.15333333333334,95.07
6,2100.0,0.14723623012658207,95.66,95.5
7,2415.0,0.14769977885764093,95.7375,95.28999999999999
8,2736.0,0.14239356510263557,95.87166666666667,95.83
9,3064.0,0.11833708504680544,96.30499999999999,96.11
10,3385.0,0.1200760534859728,96.38250000000001,96.21
11,3712.0,0.11707124913266549,96.45333333333333,96.00999999999999
12,4034.0,0.10383344489266165,96.78999999999999,96.55
13,4364.0,0.1021759185899282,96.88250000000001,96.45
14,4699.0,0.0995390010458262,96.975,96.71
15,5032.0,0.08843312051612884,97.35000000000001,96.63000000000001
16,5354.0,0.08826440538396127,97.2175,96.77
17,5682.0,0.08885593071579934,97.21833333333333,96.77
18,6014.0,0.08065722232684493,97.50999999999999,96.89
19,6355.0,0.08066178155626404,97.52250000000001,96.59
20,6693.0,0.07954965005609362,97.55333333333334,96.72
21,7029.0,0.07181603089440614,97.86500000000001,96.99
22,7369.0,0.06803806830139365,97.9275,97.03
23,7706.0,0.07049717025016435,97.83666666666667,97.24000000000001
24,8046.0,0.06291939659160561,98.175,97.22
25,8376.0,0.06346924935700372,98.0925,97.17
26,8705.0,0.06391496945327768,98.03666666666668,97.16
27,9041.0,0.05655136615154333,98.26,97.05
28,9383.0,0.05608039750397438,98.31,97.41
29,9726.0,0.05668456775951199,98.25666666666667,97.61999999999999
30,10066.0,0.050930292307166385,98.46000000000001,97.47
31,10407.0,0.051412454077217264,98.465,97.33000000000001
32,10752.0,0.052806174466580466,98.425,97.35000000000001
33,11089.0,0.05144335321499966,98.54,97.2
34,11431.0,0.04977810310112545,98.6075,97.31
35,11770.0,0.05020958406035789,98.58,97.44
36,12112.0,0.04703398872632533,98.61999999999999,97.5
37,12448.0,0.04798042346606962,98.5625,97.59
38,12792.0,0.047596418356794554,98.57000000000001,97.68
39,13137.0,0.04226445798878558,98.715,97.57000000000001
40,13475.0,0.04549604057407123,98.61999999999999,97.69
41,13807.0,0.0446797639344004,98.64333333333335,97.57000000000001
42,14153.0,0.04247371168894461,98.81,97.39999999999999
43,14492.0,0.0409944242588972,98.80499999999999,97.57000000000001
44,14835.0,0.04181029704743802,98.78,97.65
45,15178.0,0.03798120130435564,98.92,97.61999999999999
46,15519.0,0.037730303026619366,98.9175,97.55
47,15861.0,0.038983056438640536,98.82833333333333,97.47
48,16200.0,0.03595293115329696,98.895,97.72
49,16546.0,0.03649704728268262,98.875,97.56
50,16881.0,0.037325640649408645,98.84666666666668,97.55
51,17224.0,0.032244464095274455,99.06,97.64
52,17570.0,0.03300941399575095,99.02499999999999,97.59
53,17912.0,0.03373839038569713,98.98333333333333,97.53
54,18255.0,0.031522881393902934,99.06,97.64
55,18600.0,0.032323902982607254,99.00999999999999,97.74000000000001
56,18946.0,0.03259925174032105,98.98833333333333,97.65
57,19294.0,0.028330249845748768,99.205,97.47
58,19633.0,0.03040018992680416,99.09750000000001,97.61999999999999
59,19969.0,0.03161040246035554,99.01333333333334,97.64
