,Skip,Loss,train-acc,test-acc
0,56.0,4.507072810173034,4.34,26.24
1,386.0,4.300327753305435,5.86,29.67
2,881.0,4.210391204198202,6.79,32.71
3,1414.0,4.131739023149014,7.5249999999999995,37.32
4,2005.0,4.074738860607147,8.244,38.42
5,2605.0,3.766395104885101,11.95,40.12
6,3251.0,3.7483164522647856,12.264999999999999,40.57
7,3888.0,3.7179859093825023,12.816666666666668,42.26
8,4570.0,3.7017460529208184,13.175,42.29
9,5245.0,3.6839200716495513,13.522,46.2
10,5905.0,3.4926127672195433,16.18,46.1
11,6564.0,3.4820087906122206,16.415,48.7
12,7277.0,3.4709213763078055,16.846666666666664,49.57
13,7978.0,3.455769005596638,17.2575,50.05
14,8662.0,3.4453632127285005,17.254,50.36
15,9368.0,3.3223968406915665,19.59,53.26
16,10072.0,3.2995523683428765,19.900000000000002,53.36
17,10792.0,3.2796400483051937,20.233333333333334,53.87
18,11538.0,3.2688274255096914,20.54,54.78
19,12268.0,3.2663143549919127,20.578,54.46
20,13017.0,3.1789716919660567,22.28,57.93
21,13749.0,3.153369980752468,22.835,58.04
22,14504.0,3.1456932273308436,22.86,57.47
23,15249.0,3.1231893916130065,23.2125,57.73
24,16001.0,3.1088845522880555,23.47,59.85
25,16728.0,2.9891013021469117,26.14,61.13
26,17445.0,2.973952050089836,26.135,61.47
27,18177.0,2.948229732354482,26.82333333333333,62.33
28,18925.0,2.9366698857843874,26.9775,62.33
29,19671.0,2.9276438030004504,27.112000000000002,64.21
30,20437.0,2.849545216560364,28.77,62.46
31,21196.0,2.8510560901761055,28.4,64.09
32,21974.0,2.8499023828903836,28.48,64.17
33,22745.0,2.8491576315164564,28.2975,63.96
34,23525.0,2.840570982837677,28.664,65.19
35,24315.0,2.7797407069206237,29.39,64.86
36,25105.0,2.771429304242134,29.799999999999997,66.03
37,25905.0,2.773884871204694,29.733333333333334,66.48
38,26709.0,2.770625897496939,29.9,65.32
39,27520.0,2.7668516457796097,29.918,67.27
40,28328.0,2.6836556584835054,31.53,67.8
41,29128.0,2.6765314888954164,31.485000000000003,67.62
42,29940.0,2.66993388458093,31.69,69.26
43,30751.0,2.6627366523742677,31.882500000000004,68.9
44,31569.0,2.6682479180336,31.916,67.67
45,32401.0,2.6442159049510954,32.68,68.15
46,33200.0,2.6233788623213767,33.17,69.92
47,33996.0,2.597470562875271,33.72,69.18
48,34818.0,2.586696666866541,33.8725,70.3
49,35636.0,2.586914512562752,33.748,69.68
50,36459.0,2.555816560149193,34.1,70.67
51,37287.0,2.5531789905428885,34.25,70.95
52,38106.0,2.547844479203224,34.64333333333333,71.16
53,38927.0,2.534412190914154,34.945,70.76
54,39756.0,2.523061244952679,35.099999999999994,71.37
55,40580.0,2.4374467658996584,37.08,72.61
56,41401.0,2.4347177515029905,37.045,73.03
57,42222.0,2.4315292773246764,36.946666666666665,72.38
58,43045.0,2.4225420643091202,37.205,72.61
59,43873.0,2.4228384252786634,37.230000000000004,71.69
60,44709.0,2.395539916217327,37.39,72.87
61,45542.0,2.3888304618000986,38.01,72.72
62,46391.0,2.3893118124604227,37.84,73.47
63,47235.0,2.3919981922358273,37.65,72.63
64,48075.0,2.3972487280488015,37.586000000000006,73.33
65,48918.0,2.358850261092186,38.29,73.93
66,49755.0,2.3443036024570465,38.61,73.32
67,50595.0,2.3367338937520983,39.00333333333334,73.92
68,51431.0,2.337383727952838,38.9525,73.95
69,52267.0,2.3388079944968223,38.879999999999995,73.9
70,53128.0,2.255342044234276,40.78,73.47
71,53976.0,2.288558871269226,39.925,74.13
72,54826.0,2.305373948295911,39.513333333333335,75.33
73,55675.0,2.3004198368638753,39.5525,74.78
74,56527.0,2.2960022450089457,39.614,75.11
75,57377.0,2.25408364123106,40.589999999999996,75.88
76,58234.0,2.2557400043308733,40.725,75.72
77,59082.0,2.2491783434152604,40.81,75.24
78,59938.0,2.2512413146942856,40.88,76.45
79,60797.0,2.2533945293307305,40.717999999999996,75.65
80,61658.0,2.1938739961385725,42.28,76.25
81,62526.0,2.206425597637892,42.004999999999995,76.01
82,63379.0,2.2053711665670077,41.97666666666667,76.6
83,64232.0,2.20353496542573,41.9925,76.12
84,65095.0,2.202953344154358,41.97,76.44
85,65961.0,2.171819155395031,42.36,76.25
86,66816.0,2.15715677139163,42.855,77.44
87,67688.0,2.1608175798654554,42.89,77.07
88,68547.0,2.1584884173721077,42.895,77.35
89,69403.0,2.160208861005306,42.83,77.13
90,70271.0,2.1278398289084435,43.51,76.95
91,71131.0,2.1170730968117715,43.785000000000004,77.72
92,71984.0,2.118689620892207,43.57666666666667,77.84
93,72847.0,2.123554630085826,43.419999999999995,78.17
94,73705.0,2.121360828721523,43.496,77.99
95,74576.0,2.1110227060317994,44.3,77.57
96,75447.0,2.110863169878721,44.17,77.71
97,76313.0,2.108336242159208,44.07666666666666,78.65
98,77184.0,2.099118359327316,44.230000000000004,78.01
99,78057.0,2.1022539899706842,44.124,77.89
100,78926.0,2.0824367994070054,44.42,78.03
101,79798.0,2.0805641619861124,44.615,78.97
102,80681.0,2.0851525360941885,44.54,78.31
103,81555.0,2.0812421869039537,44.529999999999994,78.47
104,82435.0,2.0771309135198592,44.532,78.37
105,83312.0,2.019954647064209,45.58,79.48
106,84190.0,2.0197062012553215,45.7,78.53
107,85060.0,2.0199672647714615,45.666666666666664,79.23
108,85924.0,2.027938013151288,45.5625,78.94
109,86794.0,2.029210990560055,45.406,79.36
110,87675.0,1.9805021427869798,46.82,79.73
111,88552.0,1.990895126581192,46.385,79.91
112,89433.0,1.9922244252165158,46.33,79.9
113,90316.0,1.9992796938419342,46.332499999999996,78.8
114,91200.0,2.0006409659564497,46.314,79.77
115,92078.0,2.0152003011107444,45.22,79.12
116,92946.0,2.0068384811878204,46.08,80.07
117,93822.0,1.9920987122853597,46.42666666666667,79.86
118,94695.0,1.9863551744520664,46.63,79.46
119,95578.0,1.9854148966908456,46.724,79.94
120,96456.0,1.9588064023852347,47.19,80.47
121,97335.0,1.9418242824077607,47.52,79.7
122,98205.0,1.952801685333252,47.21333333333334,80.49
123,99083.0,1.9482118796557188,47.5275,80.14
124,99962.0,1.951155027115345,47.452,80.92
125,100857.0,1.9536020842790605,46.82,79.95
126,101740.0,1.9501732162833214,46.955000000000005,80.54
127,102618.0,1.9386672809322676,47.42666666666667,80.42
128,103495.0,1.9279996242821216,47.725,81.01
129,104371.0,1.9251541450977325,47.961999999999996,81.22
130,105253.0,1.8702237916886806,48.82,80.65
131,106136.0,1.8845642045885325,48.65,81.36
132,107024.0,1.8899252251485983,48.486666666666665,81.14
133,107916.0,1.8950370972082018,48.565000000000005,80.69
134,108801.0,1.9032204394638539,48.51,80.38
135,109695.0,1.8958814089298248,48.78,80.52
136,110587.0,1.8956836178302765,48.605,81.34
137,111478.0,1.9002641050020854,48.52666666666667,80.57
138,112370.0,1.9068844349086285,48.465,81.21
