,Skip,Loss,train-acc,test-acc
0,1927.0,0.35796969827520664,90.09833333333333,94.5
1,2820.0,0.16591457324948472,95.44166666666666,96.09
2,3136.0,0.11420364752157669,96.875,97.06
3,3432.0,0.0875871488143651,97.63,97.39999999999999
4,3578.0,0.07071249185756702,98.13,97.58
5,3738.0,0.056659076654963426,98.505,97.8
6,3829.0,0.04728340711654164,98.77166666666668,97.75
7,3958.0,0.040751974683659986,98.96166666666667,97.87
8,4040.0,0.03318013251889109,99.20833333333333,97.99
9,4127.0,0.02852694455761836,99.32833333333333,98.06
10,4242.0,0.024194041267198676,99.44166666666666,98.06
11,4291.0,0.021221101410856136,99.52666666666666,97.99
12,4422.0,0.017174272610711947,99.66666666666667,98.0
13,4491.0,0.014202156748925821,99.77166666666668,98.22
14,4545.0,0.012503548289746504,99.785,97.97
15,4619.0,0.011020375661028993,99.84666666666666,98.05
16,4675.0,0.009748266023472752,99.85833333333333,98.11999999999999
17,4806.0,0.007471354819849694,99.90833333333333,98.03
18,4840.0,0.006522049386611722,99.92833333333333,98.18
19,4943.0,0.0051928087056611885,99.96166666666667,98.21
