,Loss,train-acc,test-acc
0,0.38638732773888235,89.35333333333332,93.61
1,0.18606467703753152,94.685,95.57
2,0.13463749496662059,96.25333333333333,96.52
3,0.10573378283439282,97.11333333333333,96.66
4,0.08676752374887776,97.59,97.2
5,0.07321218509715012,98.0,97.48
6,0.06266429385950809,98.295,97.54
7,0.05466654135553593,98.54166666666667,97.7
8,0.04785522646894969,98.725,97.75
9,0.04244106948674744,98.92166666666667,97.78999999999999
10,0.037540833291512775,99.07000000000001,97.78999999999999
11,0.033607001257207836,99.21,97.87
12,0.030150362769389177,99.31666666666666,97.83
13,0.02706871022585498,99.42833333333333,98.08
14,0.02432651393049491,99.515,98.11
15,0.0222206304037918,99.55000000000001,98.0
16,0.020012999096656738,99.64666666666666,98.14
17,0.01822049032378224,99.705,98.04
18,0.01669208005110886,99.73333333333333,98.15
19,0.015163328559018738,99.795,98.08
