,Loss,train-acc,test-acc
0,0.7513865649029613,81.13,89.77000000000001
1,0.5539764489838853,85.5,91.29
2,0.47340913260169326,87.38666666666667,92.39
3,0.4219642124674283,88.64750000000001,92.81
4,0.39040132687613366,89.41,93.16
5,0.36398955569416286,90.07166666666667,93.89
6,0.20980774699570612,94.23,94.22
7,0.19973249597777612,94.43,94.67999999999999
8,0.1930875551661787,94.60666666666665,94.96
9,0.18811311243881937,94.6475,95.22
10,0.18633024510191754,94.69,95.41
11,0.18199796428360665,94.795,95.63000000000001
12,0.149589210703969,95.99,95.78
13,0.1443793312981725,95.95,95.86
14,0.13960811302174503,96.05666666666667,96.09
15,0.13600132617581404,96.2,96.48
16,0.1338751265818719,96.248,96.39999999999999
17,0.1318953903974034,96.265,96.6
18,0.10700182916538324,97.0,96.55
19,0.11004417440766702,96.935,96.65
20,0.10946190965618006,97.02,96.85000000000001
21,0.10724865091207902,97.08,96.87
22,0.10603928682180122,97.102,97.0
23,0.10378519864956616,97.185,96.92
24,0.08756681233260315,97.7,97.09
25,0.09269918358913856,97.44,97.13000000000001
26,0.0905722388967794,97.47666666666667,97.15
27,0.08790917940578948,97.55749999999999,97.26
28,0.08717137059209636,97.604,97.24000000000001
29,0.08524985936372347,97.66166666666666,97.18
30,0.06697177275002468,98.29,97.22
31,0.07175784528197254,98.125,97.41
32,0.07235236478501854,98.10333333333332,97.44
33,0.07225313532589643,98.0575,97.50999999999999
34,0.07259543144124327,98.024,97.53
35,0.07201726974181172,98.04666666666667,97.43
36,0.06203584785782732,98.34,97.66
37,0.06235870842137956,98.36500000000001,97.66
38,0.06266320859146071,98.31,97.57000000000001
39,0.06195388725741941,98.30499999999999,97.50999999999999
40,0.06227918185661547,98.302,97.55
41,0.06207139033401715,98.31166666666667,97.54
42,0.051088358789507765,98.63,97.7
43,0.05207006949346396,98.69,97.67
44,0.05341882995642178,98.63666666666666,97.7
45,0.053845587255156716,98.58749999999999,97.7
46,0.054044209495186804,98.59,97.7
47,0.05395173268536261,98.57666666666667,97.74000000000001
48,0.04508368694857927,98.9,97.71
49,0.04429490311373956,98.92999999999999,97.82
50,0.04592701064886447,98.81,97.88
51,0.047299530074815264,98.745,97.8
52,0.04765388490179321,98.74000000000001,97.86
53,0.04721767158956694,98.76,97.77
54,0.038119579279533355,99.05000000000001,97.81
55,0.04115886157723435,98.99,97.81
56,0.04195120103805675,98.95333333333333,97.94
57,0.04183746450150647,98.96000000000001,97.95
58,0.04150397736004088,98.98,97.92999999999999
59,0.04193063346959631,98.94166666666668,97.78999999999999
60,0.03621856028266484,99.21,98.03
61,0.036519325094610394,99.115,97.92
62,0.03726954887193763,99.1,97.95
63,0.03679178659350509,99.095,97.76
64,0.036633469654995136,99.1,97.91
65,0.03720330958278646,99.08,97.87
66,0.03134350520023145,99.24,97.89999999999999
67,0.033193429509054115,99.24,97.99
68,0.03274687738858483,99.24,97.97
69,0.03266323931948318,99.215,98.0
70,0.0335408945300951,99.19,97.98
71,0.033303958361433614,99.20333333333333,97.96000000000001
72,0.02731793267122703,99.42999999999999,98.05
73,0.029916103086055953,99.33,98.03
74,0.029742345709038394,99.32333333333332,98.11999999999999
75,0.029718593848723687,99.31750000000001,97.96000000000001
76,0.02978056362629577,99.33999999999999,97.96000000000001
77,0.029812682975947004,99.32833333333333,97.95
78,0.026662587040060318,99.39,98.07000000000001
79,0.02651757378148977,99.435,98.07000000000001
80,0.026460804246397553,99.42666666666666,98.03
81,0.025992210962858735,99.45,98.04
82,0.026608353858241753,99.42999999999999,98.06
83,0.02677054918190091,99.41166666666666,98.07000000000001
84,0.02210371360591671,99.58,98.00999999999999
85,0.022556595855714477,99.55000000000001,97.97
86,0.02349753171909227,99.52333333333333,98.02
87,0.02344027070978973,99.505,98.11
88,0.02389287348440048,99.5,98.02
89,0.02418954881008358,99.50333333333333,98.16
90,0.022264138086611637,99.62,98.05
91,0.021468508276055218,99.615,98.11
92,0.022054976809949344,99.57000000000001,98.04
93,0.021862725444668284,99.575,97.99
94,0.022017693936681463,99.564,98.11
95,0.021989348609381825,99.55000000000001,98.02
96,0.022809246487791826,99.6,98.14
97,0.020561825656997827,99.63,98.09
98,0.020536749495440744,99.61333333333333,98.04
99,0.019598060896865718,99.645,98.1
100,0.019602096009393426,99.638,98.11999999999999
101,0.0198528149164819,99.62333333333333,98.17
102,0.019581574450792685,99.69,98.13
103,0.018315981472547718,99.72,98.13
104,0.018188398811949204,99.72999999999999,98.13
105,0.01826338390563433,99.705,98.15
106,0.01830304270341003,99.694,98.16
107,0.018024051212305495,99.69833333333334,98.06
108,0.016487616281454395,99.77000000000001,98.09
109,0.01688431977177606,99.75,98.1
110,0.01658378056405733,99.75,98.11999999999999
111,0.016517946368197953,99.75500000000001,98.13
112,0.016680364122823813,99.746,98.07000000000001
113,0.016426856920814317,99.75166666666667,98.16
114,0.014728618852852378,99.87,98.14
115,0.014359188086058567,99.86500000000001,98.13
116,0.014706249408851969,99.83666666666666,98.13
117,0.014511948053780088,99.825,98.14
118,0.015016577500965286,99.79599999999999,98.1
119,0.015041183193623207,99.78833333333334,98.1
