,Skip,Loss,train-acc,test-acc,commd_round
0,325.0,1.2609349875152112,57.15,71.2,
1,657.0,0.9843682399764657,66.0,77.07000000000001,
2,980.0,0.8626358176519473,70.16166666666666,80.08,
3,1295.0,0.5532486211508513,80.9,81.10000000000001,
4,1606.0,0.5423961587995291,81.11,80.65,
5,1909.0,0.5335041784619292,81.41666666666667,81.74,
6,2239.0,0.4816388447582722,83.06,82.39999999999999,
7,2579.0,0.4779300706088543,83.365,82.39999999999999,
8,2912.0,0.4781452929476897,83.29333333333334,82.61,
9,3257.0,0.4613730789721012,83.80499999999999,84.11999999999999,
10,3614.0,0.45650970336049795,83.995,82.50999999999999,
11,3960.0,0.45629775391270716,83.96666666666667,82.94,
12,4310.0,0.4530183931067586,84.16,82.03,
13,4666.0,0.45170196909457444,84.1975,83.66,
14,5029.0,0.4445447646205624,84.52499999999999,84.09,
15,5391.0,0.4329446307569742,84.625,84.47,
16,5755.0,0.4213357996381819,85.1825,84.48,
17,6119.0,0.41659034353370467,85.39166666666667,84.64,
18,6480.0,0.41055955208837985,85.725,83.63000000000001,
19,6842.0,0.41172471597790716,85.5775,83.86,
20,7205.0,0.4136783382917444,85.35166666666667,84.55,
21,7568.0,0.41407920360565187,85.22999999999999,84.00999999999999,
22,7932.0,0.4037614576891065,85.625,84.97,
23,8295.0,0.40099813965459663,85.715,84.33,
24,8659.0,0.3784287330880761,86.615,84.99,
25,9022.0,0.38561858352273704,86.3325,84.23,
26,9386.0,0.386290643500785,86.30499999999999,83.84,
27,9747.0,0.3896386669203639,86.285,85.27,
28,10111.0,0.3868809863831848,86.285,85.11,
29,10475.0,0.38111562105516594,86.43833333333333,85.3,
30,10839.0,0.35458784360438583,87.21,84.89999999999999,
31,11202.0,0.3598069907631725,87.1425,85.28999999999999,
32,11565.0,0.3604207283134262,87.05000000000001,85.28999999999999,
33,11928.0,0.3544810865074396,87.275,85.77,
34,12292.0,0.3614332249201834,86.9825,85.54,
35,12655.0,0.36156386581559974,86.93666666666667,84.28,
36,13018.0,0.36047523237764834,87.0,85.13,
37,13382.0,0.3614642764348537,86.8775,85.84,
38,13746.0,0.3588271544314921,86.99,85.57000000000001,
39,14110.0,0.3444777125120163,87.765,85.16,
40,14474.0,0.34414787976071237,87.6525,86.04,
41,14838.0,0.34576258636390167,87.54833333333333,85.44,
42,15201.0,0.34055755484849215,87.89,85.7,
43,15563.0,0.34208581791259346,87.7525,85.7,
44,15927.0,0.34411858232691883,87.62833333333333,86.37,
45,16291.0,0.343988039996475,87.64999999999999,85.86,
46,16655.0,0.3385252543911338,87.88,86.15,
47,17018.0,0.3350034759007394,87.86500000000001,85.61,
48,17382.0,0.3362865339033306,87.77000000000001,86.13,
49,17745.0,0.33993577404879033,87.605,85.6,
50,18106.0,0.3400203407121201,87.63666666666666,86.48,
51,18469.0,0.32635550072416664,88.315,86.55000000000001,
52,18833.0,0.3301319037564099,88.24499999999999,85.59,
53,19197.0,0.3277121846750379,88.3,86.46000000000001,
54,19561.0,0.31870030421763657,88.44999999999999,86.32,
55,19925.0,0.3232039691694081,88.2575,85.24000000000001,
56,20288.0,0.3267588557799657,88.27833333333334,85.84,
57,20652.0,0.3212533323280513,88.19,85.88,
58,21015.0,0.3221225801110268,88.35499999999999,86.37,
59,21379.0,0.3215171691402793,88.37666666666667,86.63,
