,Skip,Loss,train-acc,test-acc
0,8.0,1.463833008301258,47.032000000000004,62.08
1,436.0,0.9362950617134571,67.374,71.29
2,1291.0,0.7605419768363237,73.68400000000001,77.24
3,1860.0,0.6728077487964184,76.554,78.95
4,2267.0,0.6152236677058041,78.78,81.3
5,2490.0,0.5622199911080301,80.744,82.39
6,2623.0,0.5238833360370249,81.908,83.27
7,2845.0,0.49807082378566264,82.694,83.05
8,2960.0,0.47125416936948894,83.62,84.62
9,3085.0,0.4510758018840104,84.358,84.12
10,3227.0,0.4350256121955812,84.904,84.74
11,3287.0,0.4143824386898428,85.82,84.14
12,3403.0,0.40007409630808977,86.118,85.98
13,3419.0,0.3860693427860737,86.67399999999999,85.53
14,3505.0,0.3690235147469677,87.332,87.1
15,3525.0,0.35672951847054063,87.622,86.31
16,3639.0,0.344047304167971,88.22,86.89
17,3602.0,0.33380585337216034,88.506,87.07
18,3682.0,0.33311960614603014,88.46199999999999,87.31
19,3720.0,0.3221688852585852,89.126,87.78
20,4049.0,0.3424686726544984,88.24600000000001,87.2
21,4534.0,0.3082029143945314,89.538,88.33
22,4410.0,0.27422339342106133,90.84,88.95
23,4281.0,0.2499891759871505,91.744,89.48
24,4205.0,0.23122107106815093,92.54,89.31
25,4207.0,0.22353033409351483,92.88,89.79
26,4165.0,0.2128690999583341,93.05799999999999,90.18
27,4160.0,0.21010143109196797,93.254,90.1
28,4175.0,0.20338325093938037,93.426,90.24
29,4200.0,0.19835505914613605,93.65400000000001,90.3
