,Loss,train-acc,test-acc
0,0.36398955569416286,90.07166666666667,93.89
1,0.18199796428360665,94.795,95.63000000000001
2,0.1318953903974034,96.265,96.6
3,0.10378519864956616,97.185,96.92
4,0.08524985936372347,97.66166666666666,97.18
5,0.07201726974181172,98.04666666666667,97.43
6,0.06207139033401715,98.31166666666667,97.54
7,0.05395173268536261,98.57666666666667,97.74000000000001
8,0.04721767158956694,98.76,97.77
9,0.04193063346959631,98.94166666666668,97.78999999999999
10,0.03720330958278646,99.08,97.87
11,0.033303958361433614,99.20333333333333,97.96000000000001
12,0.029812682975947004,99.32833333333333,97.95
13,0.02677054918190091,99.41166666666666,98.07000000000001
14,0.02418954881008358,99.50333333333333,98.16
15,0.021989348609381825,99.55000000000001,98.02
16,0.0198528149164819,99.62333333333333,98.17
17,0.018024051212305495,99.69833333333334,98.06
18,0.016426856920814317,99.75166666666667,98.16
19,0.015041183193623207,99.78833333333334,98.1
