,Skip,Loss,train-acc,test-acc
0,795.0,0.5751350017512838,84.695,90.63
1,849.0,0.2917836277621488,91.57,92.73
2,849.0,0.23830749593364695,93.21666666666667,93.85
3,879.0,0.20042325347972412,94.3,94.63000000000001
4,902.0,0.17359128748998046,95.125,95.25
5,922.0,0.15354249771373968,95.68666666666667,95.82000000000001
6,932.0,0.13506877889235813,96.32833333333333,96.23
7,932.0,0.12171945528282474,96.67999999999999,96.58
8,941.0,0.11183763472984234,96.97,96.74000000000001
9,952.0,0.10274333701236174,97.225,96.83
10,943.0,0.09362489130658408,97.50833333333333,97.09
11,948.0,0.08706977799069136,97.695,97.31
12,946.0,0.08205006636523952,97.85333333333334,97.28
13,952.0,0.07609336450695992,98.03166666666667,97.33000000000001
14,949.0,0.07064437240789023,98.14166666666667,97.41
15,959.0,0.0670922190998681,98.265,97.54
16,960.0,0.06258785330845663,98.37,97.53
17,962.0,0.05942201424622908,98.43666666666667,97.43
18,971.0,0.056048494031031924,98.60333333333332,97.6
19,967.0,0.05340303416169869,98.63333333333333,97.63
