,Skip,Loss,train-acc,test-acc,commd_round
0,305.0,1.2958461315184833,59.255,84.46000000000001,12372800.0
1,630.0,0.877834497410804,72.855,89.24,22140800.0
2,956.0,0.7007084129750729,78.57166666666666,90.99000000000001,31778560.0
3,1275.0,0.3044968400895596,91.07,91.85,42328000.0
4,1591.0,0.284574835174717,91.66,92.86999999999999,53268160.0
5,1917.0,0.27314253577962516,91.98166666666665,93.4,62905920.0
6,2254.0,0.22063461411744356,93.65,93.8,71111040.0
7,2580.0,0.213695091472473,93.82000000000001,94.35,80748800.0
8,2910.0,0.20811864361011734,93.97,94.47,89865600.0
9,3234.0,0.18546027488075198,94.595,94.81,99763840.0
10,3566.0,0.17424083736725152,94.935,95.23,108620160.0
11,3897.0,0.17220522252842785,94.99166666666666,95.23,117606720.0
12,4224.0,0.15281483337283133,95.58,95.66,127114240.0
13,4565.0,0.14747450299328194,95.81,95.87,134798400.0
14,4904.0,0.14656885316595436,95.80833333333332,95.8,142743040.0
15,5248.0,0.13603423392400146,96.10499999999999,96.0,150036480.0
16,5589.0,0.13079711223952473,96.27250000000001,96.11,157720640.0
17,5933.0,0.12874763478680204,96.36166666666666,96.05,165014080.0
18,6269.0,0.11866712652612478,96.655,96.52,173349440.0
19,6611.0,0.11663783791707828,96.775,96.28999999999999,180903360.0
20,6956.0,0.11340431709075346,96.82666666666667,96.63000000000001,188066560.0
21,7299.0,0.10544657318503596,97.135,96.61999999999999,195490240.0
22,7644.0,0.10294072728429456,97.1175,96.65,202653440.0
23,7982.0,0.10277878953803642,97.08666666666666,96.81,210728320.0
24,8313.0,0.09528990117600188,97.315,96.7,219714880.0
25,8653.0,0.09641949032316915,97.355,96.8,227529280.0
26,8991.0,0.09307017129690696,97.36166666666666,96.92,235604160.0
27,9339.0,0.08141128752147779,97.76,96.87,242376640.0
28,9684.0,0.08385283313575201,97.655,97.03,
29,10031.0,0.08336037997389212,97.64500000000001,97.13000000000001,
30,10371.0,0.08187305145664141,97.82,97.08,
31,10717.0,0.07981834886479192,97.83,97.09,
32,11057.0,0.08042442759188513,97.71833333333333,96.99,
33,11395.0,0.07584018086781726,97.765,97.34,
34,11740.0,0.07473638787632808,97.83500000000001,97.26,
35,12088.0,0.07417954794053609,97.88,97.28999999999999,
36,12434.0,0.06704607577295973,98.29,97.18,
37,12777.0,0.06713722571148537,98.245,97.17,
38,13113.0,0.06788817048887723,98.175,97.28,
39,13462.0,0.06096548091736622,98.36,97.24000000000001,
40,13810.0,0.062158603083807974,98.3425,97.44,
41,14158.0,0.0630854424702314,98.29666666666667,97.38,
42,14505.0,0.056618343538139014,98.50999999999999,97.34,
43,14848.0,0.05966921288112644,98.39,97.36,
44,15203.0,0.0580179919473206,98.425,97.41,
45,15556.0,0.05308591622626409,98.57000000000001,97.48,
46,15909.0,0.05368996219302062,98.50750000000001,97.58,
47,16251.0,0.05394884376243378,98.54333333333334,97.49,
48,16595.0,0.052739379102131355,98.61999999999999,97.6,
49,16942.0,0.0522979830193799,98.64500000000001,97.56,
50,17292.0,0.05212553208422226,98.62166666666667,97.50999999999999,
51,17631.0,0.047832099561346694,98.72,97.57000000000001,
52,17979.0,0.04838448493392207,98.715,97.68,
53,18324.0,0.048871587386044364,98.71,97.66,
54,18675.0,0.04365378918591887,98.91499999999999,97.63,
55,19026.0,0.044179378975532015,98.92,97.75,
56,19374.0,0.04476948797586374,98.90166666666667,97.77,
57,19721.0,0.040769970644614656,99.00999999999999,97.71,
58,20072.0,0.041518294080451594,98.9725,97.66,
59,20417.0,0.042477076080588934,98.92833333333333,97.78,
