,Skip,Loss,train-acc,test-acc
0,0.0,1.5952995337247848,41.614000000000004,57.16
1,0.0,1.1157315785884858,59.812,63.59
2,0.0,0.873794635117054,68.904,71.26
3,0.0,0.7325222982168198,74.07000000000001,74.84
4,0.0,0.6297623132169247,78.046,76.92
5,0.0,0.5636413465589285,80.396,79.71
6,0.0,0.5096630465686321,82.226,81.43
7,0.0,0.46650234317779543,83.762,83.23
8,0.0,0.43395456147193906,84.966,81.29
9,0.0,0.39979305271804333,86.006,83.05
10,0.0,0.3750657347887754,86.96000000000001,83.29
11,0.0,0.34717216090857983,88.02,85.59
12,0.0,0.32750325436890126,88.58200000000001,87.02
13,0.0,0.30882731383293865,89.178,83.81
14,0.0,0.28736598070710895,89.998,86.59
15,0.0,0.2697248184084892,90.568,87.05
16,0.0,0.25761225883662703,90.98,85.66
17,0.0,0.2408678042292595,91.56800000000001,87.94
18,1.0,0.22831440249830484,92.086,86.81
19,2.0,0.21580326427705587,92.39,87.97
