,Skip,Loss,train-acc,test-acc
45,128.0,0.4107897699689493,85.61999999999999,83.91
46,140.0,0.40524078835686667,85.84,83.11
47,157.0,0.40821349329392737,85.80333333333333,86.53
48,175.0,0.4076983574220212,85.8075,84.53
49,188.0,0.4086920334630646,85.79599999999999,85.34
50,200.0,0.37670849973987786,86.83,86.83
51,218.0,0.38692324891733004,86.64,85.22
52,228.0,0.38568220618894944,86.74333333333333,86.21
53,254.0,0.37916872078529557,86.92750000000001,86.7
54,279.0,0.38087725229673086,86.884,86.33
55,306.0,0.3506986193661578,87.87,87.67
56,327.0,0.3521144232314546,87.845,85.97
57,339.0,0.35764696702873333,87.65666666666667,84.98
58,364.0,0.35761495321267284,87.675,86.69
59,392.0,0.35536917943349106,87.726,88.08
60,425.0,0.3318445430379361,88.85,87.6
61,456.0,0.3321053527158219,88.73,86.28
62,484.0,0.33350730428704994,88.61333333333333,86.76
63,517.0,0.3340718144593993,88.5175,87.41
64,553.0,0.33365778958755543,88.504,87.15
65,596.0,0.31238881686201786,88.77000000000001,87.96
66,627.0,0.31336108291958226,88.97,86.58
67,655.0,0.315152665462927,88.99333333333334,88.16
68,693.0,0.3134293093592569,89.0275,86.99
69,731.0,0.3130326079012593,89.044,87.74
70,780.0,0.26200918631930836,91.27,88.89
71,822.0,0.2796596160415793,90.46499999999999,86.17
72,869.0,0.2853430617025588,90.25333333333333,88.1
73,901.0,0.2872983451192849,90.1275,88.12
74,947.0,0.28845855565979145,90.102,87.84
75,996.0,0.2632765000509098,91.13,88.6
76,1038.0,0.26827497185172977,90.84,88.1
77,1072.0,0.27010182408127004,90.73666666666666,88.35
78,1113.0,0.2743712801037473,90.5075,87.78
79,1157.0,0.27529931440120564,90.534,88.46
80,1208.0,0.2619086469458416,90.89,86.78
81,1251.0,0.26110663775599097,90.705,89.12
82,1314.0,0.2579544560194481,90.86,89.66
83,1375.0,0.26073856465879364,90.8375,87.05
84,1422.0,0.2632322250157595,90.812,88.4
85,1493.0,0.2320096034584567,91.93,88.43
86,1559.0,0.25128124601021407,91.42,86.63
87,1632.0,0.2494762866423116,91.40666666666667,87.4
88,1698.0,0.25242805638226856,91.29,88.7
89,1753.0,0.2553871140413336,91.212,89.62
