,Skip,Loss,train-acc,test-acc
0,768.0,0.6994700689737996,82.28333333333333,90.16
1,749.0,0.3321124722684423,90.58,91.86999999999999
2,748.0,0.28179951031381884,91.88166666666666,92.78
3,795.0,0.2492954123330613,92.975,93.51
4,814.0,0.22438180580424766,93.66499999999999,94.08
5,815.0,0.2028095016690592,94.315,94.6
6,844.0,0.18411439951974898,94.83500000000001,95.05
7,849.0,0.16981729973107576,95.28666666666666,95.30999999999999
8,878.0,0.1569875043273593,95.71666666666667,95.78999999999999
9,866.0,0.14560461702290922,96.02166666666668,95.93
10,857.0,0.13540780493834367,96.28999999999999,96.12
11,876.0,0.1271631473287319,96.525,96.3
12,890.0,0.12050040450568,96.79166666666667,96.67999999999999
13,877.0,0.11288006846094505,96.98833333333333,96.73
14,891.0,0.10731355836304525,97.17333333333333,96.87
15,899.0,0.10128624680063998,97.31833333333333,96.89999999999999
16,891.0,0.0964492355310358,97.41833333333332,96.88
17,891.0,0.09208249133235465,97.625,96.91
18,893.0,0.08739939859990652,97.73666666666668,97.15
19,901.0,0.08326830805589755,97.84666666666666,97.37
