,Skip,Loss,train-acc,test-acc
0,314.0,0.6870837403684854,81.08999999999999,90.19
1,690.0,0.5085500107677653,85.75500000000001,91.82000000000001
2,1102.0,0.4231530358893797,88.01333333333334,93.21000000000001
3,1558.0,0.3723247391885379,89.4125,94.46
4,2049.0,0.3377675552424043,90.384,95.39
5,2562.0,0.30939547598881956,91.18166666666667,95.74000000000001
6,3112.0,0.13810303593659773,96.26,96.11
7,3644.0,0.13527815985959024,96.19,96.23
8,4207.0,0.12764791207776094,96.39,96.34
9,4790.0,0.1251331846084213,96.4775,96.49
10,5375.0,0.12240543382915202,96.548,96.73
11,5947.0,0.12068666908531062,96.54833333333333,96.58
12,6571.0,0.08642427332536318,97.61,97.14
13,7203.0,0.08442468118848047,97.67,96.76
14,7826.0,0.08248572842534244,97.72333333333333,97.06
15,8463.0,0.08204723034924245,97.7275,97.47
16,9085.0,0.08087146733074915,97.74000000000001,97.35000000000001
17,9708.0,0.08157090233936712,97.70833333333333,97.43
18,10379.0,0.05776670477358857,98.42999999999999,97.43
19,11030.0,0.05676339181866206,98.425,97.52
20,11681.0,0.05923508880461062,98.32333333333332,97.5
21,12334.0,0.06047685452831501,98.2725,97.43
22,12974.0,0.062428962125821275,98.238,97.68
23,13628.0,0.06278600198708348,98.20666666666666,97.57000000000001
24,14321.0,0.048177034126492796,98.61999999999999,97.66
25,15000.0,0.049184271179568896,98.65,97.75
26,15679.0,0.050022661613407154,98.58,97.61
27,16367.0,0.049375383689737644,98.565,97.75
28,17055.0,0.049634943766667855,98.554,97.74000000000001
29,17721.0,0.05073929476152019,98.49,97.7
30,18436.0,0.04078508157480246,98.97,97.8
31,19140.0,0.039916278265885924,98.91,97.78999999999999
32,19829.0,0.04042176369121929,98.86,97.59
33,20544.0,0.040536034961607584,98.8325,97.61
34,21242.0,0.04122688129424641,98.79400000000001,97.75
35,21945.0,0.04132048012354183,98.77333333333334,97.76
36,22657.0,0.03176224212636589,99.07000000000001,97.38
37,23381.0,0.03404301480441063,99.005,97.84
38,24100.0,0.03464577647137776,98.98333333333333,97.55
39,24815.0,0.03598352391929802,98.92,97.76
40,25536.0,0.03478929880494106,98.952,97.64
41,26261.0,0.03479581007438173,98.94500000000001,97.84
42,27018.0,0.024086112142194905,99.37,97.92999999999999
43,27746.0,0.026082977981339354,99.26,97.83
44,28487.0,0.028227254762780072,99.20333333333333,97.74000000000001
45,29217.0,0.02886054679836127,99.1625,97.68
46,29958.0,0.030035431317065105,99.11,97.61
47,30692.0,0.030417471657227073,99.09,97.65
48,31456.0,0.0245271312167024,99.37,98.0
49,32220.0,0.023474872094513557,99.37,97.7
50,32987.0,0.024136996583213357,99.31333333333333,97.48
51,33730.0,0.024709594575368327,99.245,97.97
52,34491.0,0.024368376006666404,99.25399999999999,97.71
53,35219.0,0.026107395035940197,99.20666666666666,97.59
54,35991.0,0.023957156771262818,99.29,97.76
55,36775.0,0.022803129761106447,99.33999999999999,97.85000000000001
56,37511.0,0.024523972739872685,99.24,97.65
57,38293.0,0.024948272429549206,99.2525,97.68
58,39044.0,0.025296230145014396,99.224,98.00999999999999
59,39809.0,0.02529179367342211,99.22,97.89
60,40607.0,0.01593763050365601,99.56,97.94
61,41369.0,0.019222065914228436,99.4,97.74000000000001
62,42156.0,0.019469393348774778,99.39,97.75
63,42955.0,0.019446560513355964,99.405,97.61
64,43740.0,0.020024438881207335,99.378,97.78999999999999
65,44523.0,0.020043110662831282,99.37,97.04
66,45312.0,0.019897745431367183,99.4,97.95
67,46100.0,0.019895063667876686,99.375,97.8
68,46878.0,0.02084857776408967,99.34666666666668,97.91
69,47668.0,0.02041343931899962,99.35000000000001,97.89
70,48462.0,0.01991290070287969,99.362,97.63
71,49243.0,0.020368673835816822,99.355,97.6
72,50023.0,0.019441465630950006,99.33999999999999,97.38
73,50819.0,0.019691352542661092,99.32,97.76
74,51625.0,0.018858067758321037,99.37666666666667,97.52
75,52403.0,0.019510818890767737,99.355,97.72999999999999
76,53170.0,0.02086206814603803,99.31,97.64
77,53953.0,0.020821308594472024,99.30333333333333,97.89999999999999
78,54769.0,0.016847072386399306,99.58,97.97
79,55551.0,0.017270222901504838,99.47,97.8
80,56346.0,0.01740639978146218,99.44333333333333,97.95
81,57131.0,0.01877013307315502,99.395,97.78
82,57927.0,0.01916621457870274,99.378,97.89
83,58725.0,0.019698548941987918,99.35166666666667,97.91
84,59511.0,0.01989394127493857,99.33999999999999,97.78
85,60309.0,0.019004242665900426,99.39,97.76
86,61101.0,0.018428626200730897,99.40333333333334,97.91
87,61887.0,0.019516541602391323,99.35249999999999,97.75
88,62680.0,0.01944546172507923,99.344,97.25
89,63442.0,0.02036014259376042,99.3,97.6
90,64232.0,0.02070927348038282,99.32,97.83
91,65029.0,0.019815226812955927,99.345,97.96000000000001
92,65835.0,0.020013442092750362,99.33333333333333,97.16
93,66617.0,0.020882708083495204,99.3125,97.69
94,67431.0,0.019965405404445222,99.342,97.85000000000001
95,68249.0,0.019430542953217278,99.35833333333333,97.78999999999999
96,69057.0,0.01735219170497714,99.41,97.63
97,69864.0,0.01973155222358684,99.37,97.92999999999999
98,70666.0,0.018755821201424133,99.38333333333334,97.55
99,71472.0,0.019380626414440792,99.385,97.8
100,72251.0,0.020383530206855585,99.322,97.81
101,73063.0,0.0200437459430188,99.33,97.21
102,73873.0,0.016447667884619526,99.4,97.6
103,74684.0,0.018899715175426074,99.33999999999999,97.6
104,75490.0,0.020970781449099106,99.3,97.21
105,76270.0,0.023065929726763766,99.2625,97.84
106,77087.0,0.022732345308724783,99.25399999999999,97.59
107,77901.0,0.022780007646429932,99.26333333333334,97.8
108,78706.0,0.01973490700724393,99.33,97.7
109,79543.0,0.01744604851375385,99.385,97.92999999999999
110,80376.0,0.01696204038251791,99.42333333333333,97.81
111,81192.0,0.01692355986684237,99.42999999999999,97.28999999999999
112,82009.0,0.017501625905978695,99.412,97.92999999999999
