,Skip,Loss,train-acc,test-acc,commd_round
0,293.0,1.3392312787473202,67.265,84.25,13935680.0
1,617.0,0.9418533377535642,76.235,88.21,23833920.0
2,929.0,0.7643672127649188,80.20166666666667,89.61,35295040.0
3,1226.0,0.3665232010930777,89.285,90.68,48709760.0
4,1517.0,0.34930903458967805,89.845,90.98,62905920.0
5,1817.0,0.3375410026187698,90.16166666666666,91.81,75929920.0
6,2108.0,0.29448413087055086,91.39500000000001,92.13,90126080.0
7,2406.0,0.2908129357825965,91.66250000000001,92.46,103410560.0
8,2708.0,0.2864740719397863,91.78500000000001,92.66,116174080.0
9,3007.0,0.2538048400171101,92.75,93.0,129328320.0
10,3295.0,0.2587502621812746,92.5925,93.31,143915200.0
11,3592.0,0.2535601707516859,92.735,93.47999999999999,157329920.0
12,3892.0,0.23447746203280986,93.24,93.7,170353920.0
13,4199.0,0.23426451555918903,93.35,93.78999999999999,182466240.0
14,4517.0,0.2280531305447221,93.48833333333333,94.02000000000001,193145920.0
15,4833.0,0.21634263353422284,94.13,94.39999999999999,204086080.0
16,5147.0,0.20910237598232925,94.22500000000001,94.54,215286720.0
17,5461.0,0.20477949892481168,94.375,94.62,226487360.0
18,5779.0,0.1905410095769912,94.57,94.75,237167040.0
19,6094.0,0.186223435071297,94.8025,94.99,248237440.0
20,6408.0,0.1854336625741174,94.84333333333333,95.14,259438080.0
21,6724.0,0.16997318958863616,95.26,95.34,270378240.0
22,7050.0,0.16918781150598078,95.3325,95.37,280016000.0
23,7363.0,0.1702192853173862,95.32833333333333,95.50999999999999,291346880.0
24,7685.0,0.15528551414608954,95.81,95.63000000000001,301505600.0
25,8005.0,0.15536961694713683,95.74249999999999,95.59,311924800.0
26,8311.0,0.15663747009821236,95.65666666666667,95.64,324167360.0
27,8632.0,0.14873150866478682,96.05,95.84,334456320.0
28,8957.0,0.14461961603257806,96.0325,95.91,344224320.0
29,9272.0,0.14578779243243237,95.97833333333334,95.96000000000001,355294720.0
30,9592.0,0.13629911018069835,96.41499999999999,96.11,365713920.0
31,9908.0,0.1350518449046649,96.38,96.22,376654080.0
32,10232.0,0.1359834498881052,96.315,96.21,386552320.0
33,10556.0,0.12989006699062883,96.54,96.22,396450560.0
34,10877.0,0.1282908119005151,96.525,96.44,406739520.0
35,11199.0,0.12752623323506365,96.545,96.31,416898240.0
36,11526.0,0.12535642947535963,96.595,96.44,426405760.0
37,11858.0,0.12191860096296296,96.72500000000001,96.47,435262080.0
38,12181.0,0.12037610833222667,96.755,96.56,445290560.0
39,12505.0,0.11121324994135648,97.0,96.54,455188800.0
40,12825.0,0.11380732782185078,96.99,96.7,465608000.0
41,13144.0,0.11275944704189897,97.015,96.63000000000001,476157440.0
42,13471.0,0.10842843942344188,97.28,96.75,485664960.0
43,13790.0,0.1066502198728267,97.26,96.83,496214400.0
44,14108.0,0.10683020361311113,97.20166666666667,96.93,506894080.0
45,14430.0,0.10355936108157039,97.3,96.86,517052800.0
46,14751.0,0.10211487333057448,97.35000000000001,96.88,527341760.0
47,15083.0,0.10103423162751521,97.33000000000001,96.96000000000001,536198080.0
48,15409.0,0.09395773722790182,97.54,96.96000000000001,545835840.0
49,15734.0,0.0948205799330026,97.50999999999999,96.95,555603840.0
50,16056.0,0.09599320373497904,97.455,96.97,565762560.0
51,16372.0,0.0918194168061018,97.61,97.11999999999999,576702720.0
52,16699.0,0.09258860580041073,97.605,96.97,
53,17024.0,0.09132946099077041,97.62333333333333,97.13000000000001,
54,17353.0,0.08299716888461262,97.81,97.05,
55,17685.0,0.08699162542121484,97.6775,97.2,
56,18015.0,0.08730986557124804,97.715,96.97,
57,18338.0,0.08514896094799042,97.72999999999999,97.05,
58,18668.0,0.08482209766516462,97.80250000000001,97.16,
59,18990.0,0.08407532171656688,97.82166666666666,97.27,
