,Skip,Loss,train-acc,test-acc,commd_round
0,364.0,0.8043091213703155,74.045,80.34,
1,105.0,0.5085935294007261,82.43333333333334,82.35,
2,157.0,0.4598541626210014,84.04833333333333,83.24000000000001,
3,122.0,0.4327558563277125,84.96666666666667,83.99,
4,120.0,0.41297248400747777,85.75333333333333,84.21,
5,119.0,0.3979144158959389,86.05333333333334,84.83000000000001,
6,153.0,0.3838253975349168,86.59333333333333,85.16,
7,133.0,0.37332836450388035,86.875,85.50999999999999,
8,166.0,0.3630215447147687,87.215,85.27,
9,160.0,0.3547052226836483,87.46333333333334,85.92,
10,173.0,0.34687785906096297,87.85166666666666,86.19,
11,140.0,0.339561060325553,88.04666666666667,86.03,
12,162.0,0.3323680929156641,88.31166666666667,86.49,
13,145.0,0.326591563479354,88.49833333333333,86.76,
14,164.0,0.3204455109375219,88.63166666666666,86.86,
15,163.0,0.3152537395060062,88.84833333333333,86.76,
16,149.0,0.30968322857593494,89.02833333333334,87.22999999999999,
17,149.0,0.3050650993486245,89.20666666666666,86.48,
18,112.0,0.3010867757288118,89.30666666666667,87.01,
19,139.0,0.29673261603340506,89.48,87.53,
