,Skip,Loss,train-acc,test-acc
0,2.0,0.7271737347468734,81.89,88.55
1,25.0,0.5497733838772402,85.64,90.66
2,63.0,0.46741797762395193,87.45666666666668,91.67
3,126.0,0.4203404279318638,88.63499999999999,92.7
4,206.0,0.3893909834600985,89.36800000000001,93.73
5,285.0,0.36327920694478477,90.00166666666667,94.04
6,394.0,0.20809960300289093,94.08,94.31
7,528.0,0.20356035253708252,94.22,94.75
8,678.0,0.19382800751769294,94.48333333333333,94.89
9,862.0,0.18959686442720705,94.6725,95.19
10,1060.0,0.18348175418190657,94.83,95.67999999999999
11,1259.0,0.17977096406448012,94.915,95.59
12,1494.0,0.1379554323349148,96.2,95.89999999999999
13,1746.0,0.1354019169192761,96.28999999999999,96.00999999999999
14,2023.0,0.1306738435390871,96.35000000000001,96.17999999999999
15,2272.0,0.12941979106684448,96.36749999999999,96.26
16,2554.0,0.12744080054489895,96.44200000000001,96.37
17,2822.0,0.12738793789810735,96.41499999999999,96.67999999999999
18,3132.0,0.10315544158127159,97.05,96.67999999999999
19,3453.0,0.0984674422253156,97.21,96.67
20,3807.0,0.09996095480564206,97.19333333333333,96.89
21,4136.0,0.10036762373513193,97.19,97.14
22,4452.0,0.09998487547084224,97.222,97.21
23,4816.0,0.09883750136462428,97.26166666666667,97.35000000000001
24,5169.0,0.08162052281061187,97.72,97.19
25,5545.0,0.08190189644414932,97.83,97.28999999999999
26,5918.0,0.08251831860479433,97.75666666666667,97.05
27,6308.0,0.08051238378050038,97.8075,97.37
28,6697.0,0.0799718304252252,97.824,97.03
29,7080.0,0.08017659414794373,97.80333333333333,97.49
30,7472.0,0.0709800121919252,98.16,97.50999999999999
31,7884.0,0.06902333629719215,98.22,97.55
32,8299.0,0.06737605225360797,98.22,97.44
33,8726.0,0.06702582817694928,98.2125,97.63
34,9142.0,0.06656790573125472,98.206,97.66
35,9551.0,0.06618592944328945,98.19833333333334,97.43
36,9982.0,0.05398924423655262,98.61,97.65
37,10410.0,0.056118942499771944,98.505,97.56
38,10826.0,0.05703237507447678,98.50333333333333,97.57000000000001
39,11261.0,0.0568029718875332,98.485,97.72
40,11719.0,0.05556617065354949,98.514,97.65
41,12181.0,0.05534707094420446,98.52666666666666,97.7
42,12642.0,0.0425976090390468,99.14,97.78999999999999
43,13105.0,0.044556732237659165,99.0,97.91
44,13565.0,0.0455186446934725,98.93333333333332,97.92999999999999
45,14038.0,0.0456592647018042,98.9,97.55
46,14492.0,0.047056201062400944,98.822,97.61
47,14987.0,0.04719223186668387,98.80166666666666,97.83
48,15470.0,0.04208751811142429,99.05000000000001,97.72
49,15952.0,0.04158510650221433,99.035,97.97
