,Loss,train-acc,test-acc
0,1.8942054918408393,29.360000000000003,42.23
1,1.7379898296892642,35.66,46.18
2,1.6300579719742139,40.20333333333333,56.16
3,1.542713850416243,43.7675,58.72
4,1.4691145433425903,46.694,64.42
5,1.0766660037189721,61.94,66.94
6,1.0354708249941469,63.615,70.19
7,1.0057443814227978,64.77000000000001,71.26
8,0.9710136000476778,66.05250000000001,73.51
9,0.9390988784715534,67.336,75.17
10,0.7751983861997723,73.38,76.26
11,0.7609203317742794,73.985,75.84
12,0.7485778097820779,74.25333333333334,77.97
13,0.7330493830991909,74.8575,78.88
14,0.7241349660150707,75.18599999999999,79.3
15,0.6263414883427322,78.14999999999999,78.76
16,0.6205286379661411,78.39500000000001,80.35
17,0.612297102522105,78.79666666666667,81.37
18,0.6096329948501661,78.8275,81.57
19,0.6030730956673622,79.07,82.88
20,0.5580596352228895,80.76,81.94
21,0.5450628747162409,81.085,82.84
22,0.5430689635515834,81.19666666666666,81.25
23,0.5381260596311186,81.395,82.91
24,0.5349378370417281,81.54599999999999,83.62
25,0.4815987459726166,83.44,84.56
26,0.48042185203765986,83.375,84.76
27,0.4780537746038754,83.57,84.28
28,0.47458273813402047,83.6975,84.53
29,0.4719773117631208,83.774,84.83
30,0.4379234491847456,84.38,85.76
31,0.4343735484536737,84.845,85.87
32,0.4266317425870026,85.18,85.77
33,0.42926094830338846,85.2025,85.56
34,0.4242204957688227,85.38,85.3
35,0.3820254099247977,86.61999999999999,86.08
36,0.3887234609706793,86.565,86.63
37,0.38874923024900876,86.60666666666667,85.47
38,0.3898732266522711,86.61,86.87
39,0.3881493913331069,86.636,85.92
40,0.3580161828380078,87.87,86.91
41,0.36475534105626867,87.535,86.87
42,0.36208363439049573,87.63333333333333,86.39
43,0.3601720974006457,87.6525,87.25
44,0.3586762957648374,87.66000000000001,87.49
45,0.31444775653630497,89.55,87.19
46,0.3181485358758364,89.075,87.21
47,0.318225780291638,89.05,88.0
48,0.3249313235481968,88.8,86.72
49,0.3271765069177374,88.78,87.17
50,0.2959667768403888,89.8,88.03
51,0.29325604674709027,89.905,87.89
52,0.29736816825764256,89.76333333333332,87.1
53,0.30269329020695296,89.5725,87.81
54,0.30561196477497,89.456,88.05
55,0.27145355594391,90.75999999999999,88.09
56,0.2779271591871511,90.44,88.15
57,0.2803811563119913,90.27,88.53
58,0.28273193024052307,90.1925,89.12
59,0.2809185633299872,90.224,88.79
60,0.25418383041257037,91.11,88.55
61,0.2608671934437007,90.94,88.36
62,0.26404790620304025,90.86333333333333,89.09
63,0.2658163238323759,90.7925,88.81
64,0.26578198890751226,90.88000000000001,88.53
65,0.2383068510777084,91.73,88.7
66,0.24641554677701788,91.415,88.84
67,0.24943168006748118,91.42,88.49
68,0.2487568041498016,91.38,89.64
69,0.2507421838600887,91.29,89.6
70,0.22219476165645755,92.21000000000001,88.0
71,0.22232057315448764,92.285,89.41
72,0.2265548124961788,92.22333333333333,89.04
73,0.23232292641690583,91.99249999999999,88.3
74,0.2322946428201627,91.932,89.59
75,0.2130142224681331,92.84,89.31
76,0.2152405990063562,92.66499999999999,89.85
77,0.21982086590929734,92.36,88.96
78,0.22188558676606043,92.3125,89.89
79,0.21957153078438715,92.38199999999999,89.47
80,0.18982282654035953,93.37,89.64
81,0.20372585768696444,92.995,89.51
82,0.203284858611034,93.05,90.0
83,0.20307435358333897,93.02,89.96
84,0.20450257757702492,92.952,89.72
85,0.1870436740067089,93.74,89.44
86,0.19490541777477483,93.39,89.94
87,0.19336117354941476,93.42666666666666,90.28
88,0.18949768146680435,93.515,89.32
89,0.19157768214694224,93.47,89.69
90,0.17202461821562612,94.05,90.1
91,0.17903865112931816,93.58,90.04
92,0.18013669696704407,93.65,90.19
93,0.18345411782710289,93.5475,90.02
94,0.18310402141475352,93.60000000000001,89.62
95,0.1618250817550288,94.44,89.65
96,0.16307782845139446,94.42,90.62
97,0.16540808809297353,94.33,90.42
98,0.1680161096838201,94.19,89.93
99,0.17092901219456108,94.104,89.91
100,0.15757452385494253,94.75,90.96
101,0.14338978494005278,95.19999999999999,91.27
102,0.13325821551544748,95.54,91.55
103,0.1284692110225442,95.67999999999999,91.87
104,0.12418430511465994,95.816,91.84
105,0.09418708201133995,96.89999999999999,92.03
106,0.09926526519049367,96.7,91.87
107,0.10024445040719002,96.72666666666667,91.98
108,0.10083375889316085,96.66749999999999,91.79
109,0.09926577682275092,96.676,91.93
110,0.08682259706617333,97.28,91.8
111,0.0848873853085679,97.315,91.68
112,0.08514439653583394,97.3,92.03
113,0.08677502424018531,97.2225,91.77
114,0.08777304650389997,97.164,91.97
115,0.08279738601928693,97.23,92.08
116,0.0839908293742992,97.22,92.07
117,0.0832759312367125,97.22666666666666,91.97
118,0.08244286983658822,97.24249999999999,92.17
119,0.08187125652406248,97.286,92.11
120,0.07838801299894112,97.43,92.15
121,0.0805475637678901,97.36,91.88
122,0.07900181653869125,97.40333333333334,92.27
123,0.0789507809203933,97.3925,92.15
124,0.07870427345895151,97.43,92.25
125,0.07928233733968955,97.17,92.2
126,0.07649329663350728,97.375,92.25
127,0.07693200512473171,97.35000000000001,92.34
128,0.0763684802100306,97.43,92.08
129,0.07586028651789675,97.494,92.34
130,0.0722678139370546,97.50999999999999,92.14
131,0.07154086712613207,97.50999999999999,92.04
132,0.07386292321133078,97.42333333333333,92.24
133,0.07371431591156442,97.475,92.13
134,0.073014307837257,97.516,92.16
135,0.06505742147410638,97.95,92.21
136,0.06707452775549609,97.78999999999999,92.23
137,0.06764107275127511,97.78333333333333,92.27
138,0.06870506030674733,97.7475,92.28
139,0.0693597201023411,97.712,92.19
140,0.06515309801226249,97.92,92.33
141,0.06470893526522559,97.955,92.15
142,0.06560058319022938,97.84333333333333,92.29
143,0.06612933522324056,97.8325,92.2
144,0.06636622625817835,97.816,92.4
145,0.06114252602987835,98.00999999999999,92.36
146,0.06218985873853671,97.91499999999999,92.32
147,0.06393131447816752,97.87333333333333,92.3
148,0.06498723557413905,97.8325,92.16
149,0.06607600982253643,97.802,92.35
