,Skip,Loss,train-acc,test-acc
0,757.0,0.5734635234212814,85.52666666666666,91.53
1,855.0,0.4463950279860486,92.79166666666666,92.91
2,963.0,0.5635500155694111,93.69166666666666,93.89999999999999
3,994.0,0.6383131510397764,93.64833333333334,93.83
4,1009.0,0.7272442737149262,93.66333333333333,94.02000000000001
5,1014.0,0.7684746522973531,93.73166666666667,93.08
6,1026.0,0.8092533392053705,93.72166666666666,93.47999999999999
7,1041.0,0.8919114969753552,93.13166666666667,92.97999999999999
8,1038.0,0.9235734224385158,92.525,92.03
9,1058.0,0.9590389016626553,92.64333333333333,92.74
10,1059.0,0.9098405685323815,92.41666666666667,91.73
11,1058.0,0.9727412283528095,92.50833333333334,91.62
12,1054.0,0.9718468025643718,91.985,91.7
13,1066.0,0.9226110484483676,92.36666666666666,92.53
14,1062.0,0.8768798275613441,92.59833333333334,91.10000000000001
15,1063.0,0.8039199966203887,92.22333333333333,91.72
16,1074.0,0.7256201556838642,92.28333333333333,92.49000000000001
17,1072.0,0.7252792743551617,92.73,91.8
18,1073.0,0.7076982097534347,92.60833333333333,92.38
19,1074.0,0.6306060388183202,93.15166666666667,92.36
