,Loss,train-acc,test-acc
0,1.114999656751752,75.755,86.92
1,0.8056646589376032,81.6925,89.31
2,0.667298812729617,84.23166666666667,90.42999999999999
3,0.35123958960175516,90.125,90.96
4,0.33750806355848906,90.52,91.64
5,0.32888801163062453,90.66833333333332,91.92
6,0.29043569080531595,91.815,92.31
7,0.28718041052110493,91.8825,92.69
8,0.2792006610458096,92.07,92.73
9,0.2524247894063592,92.705,93.08
10,0.2544839926902205,92.67999999999999,93.32000000000001
11,0.24763135789893567,92.93166666666667,93.47999999999999
12,0.2327421779371798,93.475,93.75
13,0.2265404939558357,93.6825,93.85
14,0.2236584738176316,93.68166666666666,94.04
15,0.2136625072080642,93.89,94.25
16,0.20923418988939374,94.0275,94.3
17,0.20366463491072256,94.25166666666667,94.58
18,0.18948214292060583,94.67,94.62
19,0.1887054501241073,94.645,94.82000000000001
20,0.187005588185663,94.73333333333333,94.82000000000001
21,0.17830965414643288,95.005,95.0
22,0.17173847248777746,95.1925,95.1
23,0.17283851225705196,95.16,95.17999999999999
24,0.15948478867765517,95.525,95.30999999999999
25,0.16263780953129753,95.475,95.46
26,0.16066826047220578,95.50666666666666,95.47
27,0.151992482310161,95.795,95.58
28,0.15237591459648683,95.745,95.57
29,0.15000357324723154,95.77833333333334,95.75
30,0.13921514590736478,96.055,95.76
31,0.1399259403347969,96.06,95.94
32,0.14070504578916976,96.055,95.91
33,0.13171531457919627,96.41,95.98
34,0.13092183182016015,96.365,96.02000000000001
35,0.13252196289909382,96.30833333333332,96.19
36,0.12768906281795353,96.46000000000001,96.21
37,0.1257866613799706,96.495,96.26
38,0.12519949150426934,96.53666666666668,96.39999999999999
39,0.11725025504129008,96.91499999999999,96.36
40,0.11836081365239806,96.785,96.37
41,0.11846294182740773,96.76333333333334,96.56
42,0.11785782553255558,96.795,96.54
43,0.11448692620033399,96.89,96.65
44,0.11253055404328431,96.96166666666667,96.63000000000001
45,0.11027708843583241,97.08,96.78999999999999
46,0.10764523752150126,97.14,96.69
47,0.10706161598519733,97.13333333333334,96.76
48,0.09821070042205975,97.33500000000001,96.71
49,0.09994550288189202,97.285,96.81
50,0.10210779507644474,97.245,96.83
51,0.09621658311923965,97.355,96.86
52,0.09934292177320458,97.35249999999999,96.91
53,0.09754266849486157,97.42333333333333,96.87
54,0.09233751881401986,97.53,97.0
55,0.09359101468115114,97.47749999999999,96.94
56,0.09337552493981396,97.50666666666666,96.99
57,0.09409791080281138,97.45,97.03
58,0.09109063954674639,97.495,97.11999999999999
59,0.08947994680221504,97.59,97.05
