,Skip,Loss,train-acc,test-acc,commd_round
0,44.0,1.4904830475151538,57.79,66.14,
1,49.0,1.2019220589846373,63.31250000000001,67.63,
2,53.0,1.0617081227401892,66.08833333333334,70.19,
3,54.0,0.7239739502221346,74.125,70.84,
4,55.0,0.6952419289201498,75.3525,76.39,
5,58.0,0.6782863144079844,76.12,78.2,
6,58.0,0.6058955456316472,79.64,78.77,
7,61.0,0.5872237238660455,80.14250000000001,79.67,
8,61.0,0.5793333538124958,80.35166666666666,79.75999999999999,
9,61.0,0.5418797968328,81.6,80.82000000000001,
10,65.0,0.5389069281704724,81.6125,80.88,
11,66.0,0.5338130594914158,81.675,79.38,
12,66.0,0.5261876148730517,81.535,81.32000000000001,
13,66.0,0.5165655476227403,82.0875,81.8,
14,66.0,0.5100646268079678,82.39333333333333,80.88,
15,70.0,0.4986082002520561,82.65,81.83,
16,70.0,0.49103227628394963,82.975,81.67999999999999,
17,71.0,0.49244250655174254,82.89333333333333,82.44,
18,73.0,0.47988969877362253,83.41,81.6,
19,77.0,0.47845425659790636,83.5725,82.54,
20,79.0,0.47844723499069614,83.47833333333334,82.62,
21,79.0,0.4658760491758585,84.04,82.67999999999999,
22,81.0,0.4656563015282154,83.98,82.07,
23,81.0,0.4682455197597543,83.89,82.80999999999999,
24,81.0,0.4591238031163812,84.385,80.65,
25,83.0,0.4624391035363078,84.0675,82.91,
26,84.0,0.45992696203291417,84.18666666666667,82.95,
27,87.0,0.45791148591786623,84.14500000000001,83.25,
28,89.0,0.45173789720982316,84.425,82.82000000000001,
29,93.0,0.4504779972881079,84.50166666666667,83.19,
30,94.0,0.44076080672442913,84.465,83.02000000000001,
31,95.0,0.44738003600388765,84.47,83.59,
32,95.0,0.44685986869037153,84.64666666666668,83.36,
33,99.0,0.43856657784432174,84.98,83.63000000000001,
34,99.0,0.4403298736549914,84.89999999999999,83.6,
35,102.0,0.440582106548051,84.82166666666666,83.37,
36,102.0,0.43959760628640654,84.58,83.15,
37,107.0,0.44109854923561215,84.585,83.63000000000001,
38,109.0,0.4350876659154892,84.93833333333333,82.39,
39,112.0,0.4300146533548832,85.16,83.74000000000001,
40,117.0,0.43093507807701825,85.1275,83.49,
41,118.0,0.4282414072876175,85.26,82.12,
42,118.0,0.42842948518693447,85.28,83.50999999999999,
43,122.0,0.42484907081350687,85.32,83.45,
44,123.0,0.42377538631359735,85.29666666666667,84.3,
45,125.0,0.4218255341053009,85.41499999999999,83.95,
46,132.0,0.4187022364139557,85.5125,84.11,
47,133.0,0.4207034183417757,85.35833333333333,83.22,
48,136.0,0.41282143857330084,85.555,84.21,
49,140.0,0.41634134156629443,85.41250000000001,84.17,
50,142.0,0.4158463226631284,85.485,83.28999999999999,
51,143.0,0.41160963278263807,85.875,84.11999999999999,
52,146.0,0.41076410561800003,85.85000000000001,84.11999999999999,
53,147.0,0.4128929669161638,85.745,83.99,
54,148.0,0.40779478453099727,85.98,83.91,
55,150.0,0.4094029697403312,85.8825,84.26,
56,152.0,0.41008874263614414,85.77666666666667,84.16,
57,153.0,0.4071898953989148,85.94000000000001,84.49,
58,154.0,0.4083039246872067,85.7575,83.99,
59,157.0,0.41010765383640924,85.615,84.34,
