,Skip,Loss,train-acc,test-acc
0,0.0,3.784893064880371,12.266,52.01
1,0.0,3.045763584804535,24.264,64.94
2,4.0,2.613540109527111,32.9,73.7
3,9.0,2.3239350139021875,39.06,76.58
4,52.0,2.111130484890938,43.852000000000004,80.56
5,140.0,1.9516620955467223,47.236,82.74
6,227.0,1.8255867712318896,50.174,83.8
7,368.0,1.7217187042713165,52.83,84.7
8,525.0,1.6365154538750648,54.664,85.7
9,642.0,1.5657560973107816,56.37,85.91
10,771.0,1.4997930453687907,57.728,86.7
11,907.0,1.4406561803340912,59.486000000000004,86.71
12,1116.0,1.4025488435804845,60.046,87.13
13,1201.0,1.361572926157713,61.26200000000001,87.78
14,1436.0,1.31516618360281,62.407999999999994,88.24
15,1530.0,1.2736188922852278,63.426,88.46
16,1593.0,1.2400307214289903,64.252,89.16
17,1604.0,1.201774121260643,65.398,89.13
18,1752.0,1.1705076610013843,66.22200000000001,89.04
19,1828.0,1.1415934256374836,66.78399999999999,89.35
20,1856.0,1.1070944578200579,67.58800000000001,89.19
21,1964.0,1.086197935049236,68.272,89.84
22,2079.0,1.0551665930174292,69.04599999999999,89.87
23,2125.0,1.0349016030669211,69.69800000000001,89.65
24,2126.0,1.0052548978075384,70.562,89.59
25,2155.0,0.9802221850529313,70.986,90.34
26,2209.0,0.9646900259166956,71.174,90.35
27,2244.0,0.9357494464345276,72.09400000000001,89.68
28,2288.0,0.9088189666859806,72.86399999999999,90.3
29,2340.0,0.8933570588089526,73.172,90.29
30,800.0,0.8230640231251717,75.656,91.73
31,3001.0,0.6787019068576395,79.654,91.92
32,3027.0,0.6389668554455041,80.982,92.38
33,2994.0,0.6237275977224112,81.708,92.23
34,2988.0,0.6021449624635279,82.126,92.24
35,2999.0,0.587135283587873,82.584,92.29
36,2961.0,0.5836161062210798,82.842,92.42
37,2926.0,0.5607345999121666,83.232,92.37
38,2885.0,0.5529059161905199,83.586,92.31
39,2856.0,0.5415528905496001,83.796,92.61
40,2889.0,0.5374716082870961,83.944,92.54
41,2849.0,0.5214144770182669,84.396,92.62
42,2816.0,0.5141338041510433,84.818,92.41
43,2819.0,0.5051717169288545,84.89999999999999,92.31
44,2797.0,0.5029470424484461,85.036,92.26
45,2794.0,0.49392909767571835,85.274,92.4
46,2738.0,0.4909910842206329,85.42999999999999,92.39
47,2795.0,0.4820622292481363,85.558,92.43
48,2788.0,0.47412840716578064,85.848,92.53
49,2753.0,0.467810828101635,86.19,92.5
