,Skip,Loss,train-acc,test-acc
0,0.0,4.2938942294120785,5.42,30.34
1,0.0,4.079986076951027,7.91,38.89
2,0.0,3.9389719802538554,9.806666666666667,44.79
3,0.0,3.8139332953095435,11.737499999999999,50.19
4,0.0,3.7194019733428956,13.242,53.42
5,0.0,3.1527935111522676,22.03,56.71
6,0.0,3.107591116964817,23.14,60.53
7,0.0,3.049374757726987,24.376666666666665,62.89
8,0.0,3.0024134085178376,25.277500000000003,65.06
9,0.0,2.9654604413986205,25.984,66.7
10,0.0,2.6561285440921782,32.1,69.25
11,0.0,2.6243665236234666,32.855000000000004,71.38
12,0.0,2.5922948610186576,33.660000000000004,71.8
13,0.0,2.5665866790711878,33.947500000000005,72.79
14,0.0,2.5377613624572755,34.510000000000005,74.8
15,0.0,2.3242129277586936,38.86,76.24
16,0.0,2.314586408406496,38.985,76.5
17,0.0,2.2828057434360187,39.806666666666665,77.11
18,1.0,2.2682279813289643,40.2275,77.65
19,2.0,2.2573059118032455,40.666000000000004,78.17
20,3.0,2.077388306736946,44.330000000000005,79.2
21,4.0,2.0723943305909636,44.485,79.64
22,5.0,2.066792056163152,44.68333333333334,81.1
23,6.0,2.0513344794362784,45.095,80.86
24,7.0,2.0449407542943954,45.226,81.63
25,8.0,1.900307396441698,48.41,81.67
26,11.0,1.9095036356896162,48.49,82.51
27,16.0,1.9045951269567012,48.5,82.3
28,21.0,1.8902765290364623,48.7975,83.53
29,27.0,1.8866644435465336,48.846000000000004,83.34
30,47.0,1.7534377037882805,51.74999999999999,83.14
31,55.0,1.7632405604720116,51.515,83.2
32,64.0,1.7790413713057835,51.25666666666666,83.79
33,73.0,1.7686677450090647,51.59,84.2
34,86.0,1.7621482003152371,51.902,84.8
35,105.0,1.6434429240822792,54.50000000000001,85.02
36,117.0,1.6303399348109961,54.835,84.8
37,133.0,1.6467028750181198,54.60333333333334,84.4
38,149.0,1.6525968534722923,54.6,85.21
39,167.0,1.6510864457786083,54.63,85.95
40,206.0,1.5537341991066933,56.82000000000001,84.58
41,228.0,1.5518458160609008,56.74,85.13
42,262.0,1.5602146067917346,56.52,86.09
43,278.0,1.5553092123419046,56.875,86.12
44,298.0,1.5574501010417938,56.910000000000004,86.5
45,316.0,1.5052437183856964,58.14,86.25
46,344.0,1.4934793401658535,57.96,86.58
47,384.0,1.4839927080273627,58.276666666666664,86.69
48,424.0,1.4851828746758402,58.2525,86.95
49,465.0,1.486050347211957,58.324,86.74
50,509.0,1.4046942190080882,60.8,87.06
51,560.0,1.4150280951932073,60.3,87.35
52,601.0,1.4213705439716577,60.093333333333334,86.72
53,655.0,1.417025960072875,60.222500000000004,87.36
54,710.0,1.4160172309339047,60.226,88.08
55,783.0,1.2944048113673925,63.660000000000004,87.5
56,831.0,1.3333783290162682,62.59,87.42
57,886.0,1.3365583872546751,62.413333333333334,88.11
58,945.0,1.3427265102006496,62.035,87.59
