,Skip,Loss,train-acc,test-acc
0,0.0,1.7298874739766121,37.644,46.01
1,0.0,1.1630035845190287,58.48799999999999,68.8
2,0.0,0.9014281348183751,68.66600000000001,74.31
3,2.0,0.7498396516334266,74.068,79.21
4,3.0,0.6536350778102875,77.616,78.99
5,12.0,0.5809368806224317,80.12599999999999,82.81
6,11.0,0.5202327493838966,82.098,83.41
7,35.0,0.47862105078063905,83.43,83.01
8,50.0,0.43608125474220144,84.976,85.26
9,75.0,0.4086920334630646,85.79599999999999,85.34
10,91.0,0.38087725229673086,86.884,86.33
11,113.0,0.35536917943349106,87.726,88.08
12,161.0,0.33365778958755543,88.504,87.15
13,178.0,0.3130326079012593,89.044,87.74
14,216.0,0.28845855565979145,90.102,87.84
15,210.0,0.27529931440120564,90.534,88.46
16,265.0,0.2632322250157595,90.812,88.4
17,331.0,0.2553871140413336,91.212,89.62
18,382.0,0.23832695281363558,91.668,88.93
19,380.0,0.229037676332728,92.116,87.25
20,397.0,0.15018104305451271,95.014,91.82
21,1536.0,0.13234086775955511,95.572,92.09
22,1504.0,0.12351943261162378,95.76599999999999,91.95
23,1578.0,0.11718829943196615,96.00999999999999,91.93
24,1594.0,0.11153752136828843,96.326,92.25
25,1576.0,0.10906953869046701,96.368,92.13
26,1654.0,0.1020747448548791,96.622,92.2
27,1662.0,0.10163629891449091,96.636,91.92
28,1587.0,0.09609543966625933,96.836,92.28
29,1697.0,0.09323443922111764,96.852,92.18
