,Skip,Loss,train-acc,test-acc,commd_round
0,397.0,0.7755854019522667,74.74499999999999,80.44,
1,129.0,0.5053109837944308,82.54833333333333,82.67999999999999,
2,142.0,0.4580749856432279,84.12666666666667,83.32000000000001,
3,141.0,0.4316282547141115,84.99666666666667,83.98,
4,144.0,0.41155530273914337,85.735,84.38,
5,144.0,0.39624547901252904,86.09666666666666,84.78,
6,205.0,0.3827358244669934,86.73166666666667,85.28,
7,158.0,0.37230095837265254,86.99833333333333,85.39,
8,178.0,0.3624958540375034,87.225,85.68,
9,168.0,0.35383226672808327,87.56333333333333,86.07000000000001,
10,194.0,0.3457137797959149,87.86666666666667,86.07000000000001,
11,191.0,0.33847968282798924,88.04333333333332,85.96000000000001,
12,214.0,0.33076731393113734,88.32,86.55000000000001,
13,198.0,0.32524104573453466,88.545,86.58,
14,186.0,0.3194831830263138,88.77166666666668,86.91,
15,191.0,0.313643994089216,88.79166666666667,86.65,
16,194.0,0.3083266283509632,89.07333333333334,87.03,
17,194.0,0.30339795010785264,89.22333333333333,86.57000000000001,
18,151.0,0.2994324630126357,89.32666666666667,87.03999999999999,
19,153.0,0.29489428490400316,89.58166666666668,87.5,
