,Loss,train-acc,test-acc
0,2.4358759343624117,21.18,32.43
1,2.1222877034246923,26.924999999999997,40.68
2,1.9676019575198491,30.95,45.77
3,1.8602598208636045,34.135,48.69
4,1.7716991621553897,37.058,56.44
5,1.3147165439724922,52.669999999999995,53.66
6,1.2722699037194252,54.505,57.81
7,1.237295891225338,56.02666666666667,67.53
8,1.1960337578356266,57.587500000000006,62.7
9,1.1591117310345174,58.984,69.15
10,0.9785652506500483,65.82000000000001,68.16
11,0.9489452513456345,67.04,71.51
12,0.9225306708663702,67.76333333333334,73.58
13,0.9050335888750851,68.455,69.71
14,0.8876592023015022,69.014,74.03
15,0.7775150368064642,73.11,74.55
16,0.7635667626410723,73.47,77.09
17,0.7535836572473248,73.86333333333333,74.8
18,0.7435986457429826,74.2675,76.83
19,0.7345104174345731,74.644,78.3
20,0.6695153718385846,76.82,78.33
21,0.6541648324960843,77.395,79.11
22,0.6522408531612406,77.52666666666667,80.59
23,0.6469061550735496,77.7975,81.17
24,0.638746782341227,78.09,80.52
25,0.576604573301971,79.84,82.37
26,0.5731455818042159,80.12,78.73
27,0.5706303259904186,80.33333333333333,81.7
28,0.5665779326064512,80.45750000000001,83.34
29,0.5607282728835941,80.72200000000001,83.24
30,0.530367966754362,81.46,78.81
31,0.5247257043486461,81.855,84.28
32,0.517081310097749,82.1,83.36
33,0.5179650327102281,82.08,82.61
34,0.508766470208019,82.394,82.21
35,0.4597388207819313,84.04,84.53
36,0.4668320993697271,83.83500000000001,84.05
37,0.46608577388804406,83.95,83.68
38,0.46570569948968477,83.9875,84.4
39,0.46459288012068717,84.052,85.42
40,0.4262769159744494,85.48,84.99
41,0.4365813949906733,85.135,85.21
42,0.4303731345855631,85.26333333333334,82.04
43,0.4283302533099195,85.27749999999999,86.71
44,0.4275068157325499,85.296,86.06
45,0.38995427519083026,86.31,84.96
46,0.3882544940421358,86.47,84.01
47,0.3841761554572731,86.74666666666667,85.2
48,0.38984563735034317,86.58,84.79
49,0.39018210501782596,86.634,86.88
50,0.34924055096320805,88.0,86.5
51,0.3529860037821345,88.03999999999999,85.23
52,0.3575873679965734,87.83666666666666,84.67
53,0.36136202013609,87.72999999999999,87.12
54,0.3634613795535639,87.614,85.33
55,0.32879206116870047,88.69,86.19
56,0.33439024061709643,88.35,86.29
57,0.33631600778068726,88.31,86.13
58,0.33935808948532215,88.325,85.76
59,0.33907029197597877,88.318,88.35
60,0.3049095098581165,89.48,87.26
61,0.3087101048680488,89.51,87.01
62,0.3156087385583669,89.31666666666666,87.56
63,0.31429258164949714,89.32,84.59
64,0.31402032152190806,89.336,87.74
65,0.29105583509616556,89.75,88.01
66,0.29780065760249275,89.595,87.83
67,0.29979927704995496,89.64999999999999,87.66
68,0.29672903574630616,89.7975,87.82
69,0.29808411681009456,89.736,87.26
70,0.27290068749734203,90.64,88.39
71,0.2719885117287049,90.715,88.6
72,0.27409383458194014,90.66333333333333,86.74
73,0.27735305860772497,90.55250000000001,87.49
74,0.2761565260719042,90.57600000000001,88.5
75,0.24877182002016343,91.57,88.73
76,0.25838505488284863,91.16499999999999,89.06
77,0.2610130248380204,91.01666666666667,88.83
78,0.2606316518696258,90.96,89.06
79,0.26119497159887106,90.95,89.17
80,0.23267633585259317,91.93,90.0
81,0.24194602576678154,91.46,88.11
82,0.24158729980439725,91.5,88.22
83,0.24269403338237316,91.4475,89.87
84,0.24570082684259395,91.414,85.6
85,0.22598735180101356,92.07,89.51
86,0.2331642505627242,91.875,88.33
87,0.23033297738956754,91.98666666666668,89.23
88,0.22745906643013586,92.05250000000001,88.3
89,0.22960622621134388,92.006,89.2
90,0.21026159045216627,92.62,89.13
91,0.21486122025421356,92.54,89.66
92,0.21505418890951356,92.72,89.24
93,0.2200197945793916,92.50500000000001,90.18
94,0.218980483076605,92.55,89.06
95,0.19974350995197893,92.82000000000001,89.78
96,0.20129298401324194,92.97,89.88
97,0.20072145499667385,92.93,90.33
98,0.20495055501074239,92.86,89.29
99,0.20411757038560463,92.902,90.0
100,0.15250697447359562,94.69,91.57
101,0.14684752095217118,94.92,91.66
102,0.141058891719634,95.17666666666666,91.89
103,0.13828835885916488,95.23,92.19
104,0.13585587741062044,95.35,92.14
105,0.11275494978466304,96.22,91.95
106,0.11813096601987491,95.98,91.96
107,0.11912276685934436,96.03333333333333,92.27
108,0.1206792192979774,95.93,92.07
109,0.11929280014387914,95.988,92.18
110,0.10921837121483986,96.39999999999999,92.3
111,0.10498003845964558,96.615,92.07
112,0.10434455103822014,96.60333333333332,92.3
113,0.1054061612888836,96.5125,92.38
114,0.10675417530887643,96.458,92.2
115,0.1000206125296536,96.73,92.22
116,0.10157266392105521,96.72500000000001,92.26
117,0.10158719739646282,96.64,92.39
118,0.10094882806594614,96.66,92.22
119,0.10111978537615214,96.652,92.36
120,0.09252053068115493,96.89,92.39
121,0.09892999426070309,96.67,92.13
122,0.09844590469128646,96.61333333333333,92.25
123,0.09880359757114639,96.6175,92.33
124,0.09888119343645521,96.67,92.18
125,0.09661070717789698,96.72,92.17
126,0.09253331702979631,96.91499999999999,92.38
127,0.09446786670393582,96.84666666666666,92.33
128,0.09431029990837124,96.87249999999999,92.43
129,0.09424893822006998,96.872,92.33
130,0.09076206461010589,96.86,92.27
131,0.08913307576190345,96.99,92.16
132,0.09110475775357191,96.94,92.46
133,0.09088016765012254,96.9425,92.4
134,0.08975400384797394,96.96000000000001,92.35
135,0.08403756353218342,97.16,92.46
136,0.08746758200938348,96.98,92.16
137,0.08782874824283257,96.95333333333333,92.16
138,0.08826132500644235,96.98,92.25
139,0.0883611998139444,96.966,92.24
140,0.08274944511919602,97.2,92.2
141,0.08331054220324222,97.28999999999999,92.5
142,0.08512416816986175,97.11999999999999,92.27
143,0.08504322605653761,97.13000000000001,92.47
144,0.08470482383279741,97.13199999999999,92.25
145,0.08114817574451445,97.39,92.41
146,0.08299474169261521,97.205,92.41
147,0.08336021263785612,97.2,92.4
148,0.08269700660120907,97.1575,92.39
149,0.08287127516812325,97.166,92.49
