,Skip,Loss,train-acc,test-acc
0,0.0,3.824763281393051,11.248,44.63
1,0.0,3.1397932296276094,22.46,61.78
2,0.0,2.7097109185695647,30.686000000000003,68.22
3,0.0,2.409346326947212,37.062,74.77
4,0.0,2.1866280020594595,42.054,77.6
5,1.0,2.0132340802192688,45.76,81.63
6,6.0,1.8750711786568164,49.034,82.13
7,16.0,1.761285547095537,51.788000000000004,84.32
8,25.0,1.6574315697073936,54.162,84.41
9,28.0,1.5790401537835599,56.028,86.03
10,51.0,1.499496443924308,58.058,86.95
11,65.0,1.435607823497057,59.467999999999996,87.18
12,87.0,1.3713939406365157,61.098,87.46
13,102.0,1.3181318018436432,62.29599999999999,87.48
14,142.0,1.2645776166468858,63.794,88.56
15,172.0,1.2167003176718951,65.166,88.79
16,211.0,1.1685594100266694,66.23400000000001,89.11
17,210.0,1.131769385355711,66.824,88.54
18,251.0,1.0941616214066743,67.984,89.23
19,297.0,1.05171143720299,69.118,89.9
20,340.0,1.0247878661468626,69.696,89.91
21,391.0,0.9889605654068291,70.78999999999999,89.74
22,366.0,0.9578211382985115,71.586,90.03
23,454.0,0.9285677371427417,72.112,90.01
24,467.0,0.9107170477494597,72.82600000000001,90.17
25,497.0,0.8799439482405782,73.638,90.5
26,562.0,0.8564087675765156,74.31400000000001,90.72
27,582.0,0.8272360326141119,75.02,90.14
28,651.0,0.8023839259713889,75.608,90.33
29,702.0,0.7902421639524401,75.89200000000001,90.96
30,129.0,0.5892480461098254,82.364,92.43
31,2290.0,0.5357473276849836,84.028,92.36
32,2332.0,0.5146515846665949,84.64,92.5
33,2312.0,0.5013766113650053,85.1,92.21
34,2304.0,0.4813695149593055,85.824,92.16
35,2271.0,0.4732054378725588,86.114,92.57
36,2227.0,0.4684137270811945,86.194,92.45
37,2237.0,0.4527434402342886,86.66199999999999,92.6
38,2202.0,0.4413121885754168,86.984,92.58
39,2241.0,0.43128458570782097,87.312,92.36
40,2206.0,0.42701833911165593,87.35199999999999,92.5
41,2176.0,0.4191081883046776,87.696,92.58
42,2142.0,0.4134898726813495,87.884,92.48
43,2170.0,0.40112438839152453,88.228,92.42
44,2129.0,0.3999913094095886,88.142,92.46
45,2111.0,0.394347992279008,88.332,92.6
46,2087.0,0.3905093185883015,88.384,92.75
47,2094.0,0.38009612920004876,88.88000000000001,92.49
48,2070.0,0.3702193771706894,89.08,92.55
49,2038.0,0.3707001225851476,88.902,92.28
