,Skip,Loss,train-acc,test-acc
0,0.0,1.4434519265413284,47.980000000000004,63.51
1,11.0,0.9130245052263141,68.112,74.49
2,72.0,0.716364263381809,75.354,79.91
3,186.0,0.6116421436103061,78.838,82.01
4,278.0,0.5350004861153662,81.66,83.05
5,406.0,0.47914004203379157,83.422,84.63
6,546.0,0.4322023581329733,85.054,85.76
7,663.0,0.3992498572095297,86.21600000000001,85.81
8,772.0,0.36575601111035794,87.17,87.08
9,931.0,0.3464006221078336,88.12,87.52
10,1064.0,0.32375799948764034,88.866,87.89
11,1173.0,0.3029281972946599,89.628,88.15
12,1241.0,0.28721759083527143,90.23,88.56
13,1324.0,0.27109920720420777,90.73400000000001,88.75
14,1415.0,0.25397336494023914,91.206,88.93
15,1550.0,0.2407538260297384,91.712,88.61
16,1584.0,0.23623813560614362,91.79,89.82
17,1648.0,0.22244349526609294,92.374,89.77
18,1740.0,0.213378216217109,92.51599999999999,89.38
19,1820.0,0.2063253661628347,92.792,89.39
20,1402.0,0.16607219056130854,94.414,91.23
21,2974.0,0.12782511045369319,95.844,91.5
22,2986.0,0.11630094016962685,96.24000000000001,91.66
23,2987.0,0.1086295922301244,96.532,91.78
24,3048.0,0.10125796142382315,96.816,91.96
25,3100.0,0.09692554506543093,96.98400000000001,92.24
26,3067.0,0.09156548783964244,97.2,91.81
27,3155.0,0.0879518811249407,97.27799999999999,91.71
28,3102.0,0.08396942634157603,97.432,91.75
29,3067.0,0.08012984787384048,97.61,92.11
