,Skip,Loss,train-acc,test-acc,commd_round
0,0.0,1.0192466010153294,70.185,76.2,
1,0.0,0.8331263900920749,74.4325,77.07000000000001,
2,0.0,0.7441348067671061,76.42166666666667,80.07,
3,0.0,0.5297605003789068,81.93,77.72,
4,0.0,0.5114534827694297,82.47250000000001,81.85,
5,0.0,0.5063601003587246,82.59333333333333,82.5,
6,0.0,0.4750997807830572,83.535,82.63000000000001,
7,0.0,0.4616932662017643,83.96249999999999,82.53,
8,0.0,0.459176364702483,84.08,83.43,
9,0.0,0.4394414919987321,84.56,83.5,
10,0.0,0.4377322627604008,84.7375,83.97,
11,0.0,0.43330244523783523,84.88,83.6,
12,0.0,0.4261043757945299,84.80499999999999,84.17999999999999,
13,0.0,0.41912070689722897,85.2,84.36,
14,0.0,0.41299913777659336,85.52666666666666,83.26,
15,0.0,0.40212373543530705,85.72999999999999,84.17,
16,0.0,0.3969332931563258,86.00750000000001,84.52,
17,0.0,0.3975162876645724,86.005,84.95,
18,0.0,0.38648046877235176,86.38,84.85000000000001,
19,0.0,0.38308476652018725,86.745,85.22,
20,0.0,0.3826543144198755,86.67833333333334,85.13,
21,0.0,0.36662224590778353,87.13499999999999,85.32,
22,0.0,0.36976823914796114,87.0125,85.36,
23,0.0,0.3719650673617919,86.94666666666667,85.41,
24,0.0,0.3636054932326078,87.08500000000001,84.44,
25,0.0,0.3655733255110681,86.97749999999999,85.64,
26,0.0,0.3629564192766945,87.10833333333333,85.50999999999999,
27,0.0,0.35848594695329666,87.25,86.02,
28,0.0,0.35363974106498064,87.4525,86.11999999999999,
29,0.0,0.35340534552310904,87.44,86.02,
30,0.0,0.3397606616839767,88.105,85.39999999999999,
31,0.0,0.3465886005945504,87.81,85.92,
32,0.0,0.3473175559254984,87.78666666666666,86.22,
33,0.0,0.3350145298242569,88.01,86.35000000000001,
34,0.0,0.33921548356302084,88.01,86.42999999999999,
35,0.0,0.3390485767709712,88.02333333333333,85.88,
36,0.0,0.3388738930039108,87.685,86.31,
37,0.0,0.33819207484833896,87.82,86.6,
38,0.0,0.33352521469816565,88.105,86.21,
39,0.0,0.3253817249648273,88.285,86.7,
40,0.0,0.32781735876575113,88.31,86.46000000000001,
41,0.0,0.3262505348647634,88.40833333333333,85.87,
42,0.0,0.3243662959896028,88.48,86.69,
43,0.0,0.3213039552140981,88.655,86.55000000000001,
44,0.0,0.32037910673146447,88.59333333333333,86.89,
45,0.0,0.31782480219379067,88.625,87.05000000000001,
46,0.0,0.31406691348180177,88.86749999999999,87.18,
47,0.0,0.3159022454234461,88.77666666666667,86.74,
48,0.0,0.305381289832294,89.215,87.17,
49,0.0,0.3095850561186671,89.08,87.16000000000001,
50,0.0,0.3102161068096757,88.99333333333334,86.87,
51,0.0,0.30581870684400203,89.06500000000001,86.95,
52,0.0,0.3032703166175634,89.2075,86.88,
53,0.0,0.30542622311661644,89.125,86.97,
54,0.0,0.29627362729981543,89.575,87.17,
55,0.0,0.29745245483703914,89.395,87.14,
56,0.0,0.3006348413042724,89.31166666666667,87.13,
57,0.0,0.2942278289049864,89.685,87.05000000000001,
58,0.0,0.2957479144260287,89.5725,87.39,
59,0.0,0.29755490815266966,89.44166666666666,87.2,
