,Skip,Loss,train-acc,test-acc,commd_round
0,274.0,0.8116403521349033,71.24666666666667,81.39999999999999,
1,115.0,0.45565402685354156,83.90333333333334,84.00999999999999,
2,193.0,0.40303106682995954,85.75333333333333,85.22999999999999,
3,240.0,0.37154538116107383,86.80833333333334,85.94000000000001,
4,269.0,0.35107530442376933,87.47833333333334,86.05000000000001,
5,298.0,0.3338316914252937,88.09833333333333,86.61999999999999,
6,334.0,0.31939055691162743,88.48,86.94,
7,321.0,0.3081375427730382,88.91166666666666,87.14,
8,324.0,0.29556534832964343,89.40166666666667,87.15,
9,320.0,0.28709896009415387,89.55166666666666,87.63,
10,321.0,0.2784982741934558,89.9,87.92,
11,331.0,0.26960869097150864,90.31833333333333,87.61,
12,375.0,0.26171687609826527,90.57166666666666,88.09,
13,337.0,0.25599821279446283,90.93,88.08,
14,351.0,0.2488061593659222,91.06,88.37,
15,338.0,0.24243318718858065,91.26166666666666,88.09,
16,314.0,0.23746017674605052,91.445,88.64,
17,322.0,0.23067623616506655,91.79333333333334,88.28,
18,285.0,0.22654288418901464,91.88,88.41,
19,311.0,0.22060385218511025,92.16833333333334,88.62,
