,Loss,train-acc,test-acc
0,0.667298812729617,84.23166666666667,90.42999999999999
1,0.32888801163062453,90.66833333333332,91.92
2,0.2792006610458096,92.07,92.73
3,0.24763135789893567,92.93166666666667,93.47999999999999
4,0.2236584738176316,93.68166666666666,94.04
5,0.20366463491072256,94.25166666666667,94.58
6,0.187005588185663,94.73333333333333,94.82000000000001
7,0.17283851225705196,95.16,95.17999999999999
8,0.16066826047220578,95.50666666666666,95.47
9,0.15000357324723154,95.77833333333334,95.75
10,0.14070504578916976,96.055,95.91
11,0.13252196289909382,96.30833333333332,96.19
12,0.12519949150426934,96.53666666666668,96.39999999999999
13,0.11846294182740773,96.76333333333334,96.56
14,0.11253055404328431,96.96166666666667,96.63000000000001
15,0.10706161598519733,97.13333333333334,96.76
16,0.10210779507644474,97.245,96.83
17,0.09754266849486157,97.42333333333333,96.87
18,0.09337552493981396,97.50666666666666,96.99
19,0.08947994680221504,97.59,97.05
