,Skip,Loss,train-acc,test-acc
0,292.0,0.8752154193818569,76.645,88.01
1,588.0,0.6372512352187186,82.47,90.75
2,860.0,0.5310302403755486,85.245,91.81
3,1135.0,0.2739466784335673,91.915,92.77
4,1426.0,0.2559895109012723,92.4825,93.22
5,1720.0,0.24360170289253194,92.87166666666667,93.97999999999999
6,2019.0,0.19344395626336336,94.46,94.69
7,2311.0,0.19091646415181457,94.5725,95.0
8,2623.0,0.18345588951682051,94.80166666666666,95.35
9,2946.0,0.14721259575337173,95.82000000000001,95.25
10,3246.0,0.15154426533496007,95.6725,95.66
11,3559.0,0.14759024627041073,95.75833333333334,96.06
12,3863.0,0.12980004445882515,96.395,96.07
13,4185.0,0.1275900075037498,96.4825,96.17999999999999
14,4492.0,0.12482172260293738,96.50999999999999,96.44
15,4808.0,0.11431021779309958,96.925,96.58
16,5129.0,0.10940542000345886,96.9925,96.56
17,5453.0,0.10764878696141143,97.02833333333334,96.45
18,5782.0,0.09850080601405352,97.17,96.7
19,6112.0,0.09558615021873265,97.2675,96.81
20,6443.0,0.09554677398875355,97.29666666666667,96.84
21,6769.0,0.08532056228956207,97.595,96.99
22,7104.0,0.08263719646842219,97.69,97.14
23,7414.0,0.08583181142496565,97.55333333333334,97.08
24,7739.0,0.07370191692141816,98.06,97.02
25,8074.0,0.07501799410092644,97.9925,97.18
26,8395.0,0.07695201993415443,97.89833333333333,97.14
27,8727.0,0.07075641702045686,98.055,97.16
28,9049.0,0.06776665782148485,98.07249999999999,97.22
29,9375.0,0.06969172421726398,98.06,97.52
30,9708.0,0.06326158628799021,98.245,97.41
31,10039.0,0.06209005110664293,98.30499999999999,97.54
32,10372.0,0.06270453003235162,98.29166666666667,97.37
33,10712.0,0.05757294199662283,98.465,97.45
34,11049.0,0.05645125793409534,98.475,97.47
35,11381.0,0.05732957892585546,98.43666666666667,97.56
36,11716.0,0.05476340500637889,98.595,97.47
37,12057.0,0.05240395286295097,98.625,97.72
38,12391.0,0.051778482574736696,98.63,97.63
39,12733.0,0.044773366287117825,98.91,97.85000000000001
40,13070.0,0.04909281745494809,98.77,97.68
41,13399.0,0.04876443554414436,98.74666666666667,97.66
42,13735.0,0.048458576804259794,98.895,97.7
43,14073.0,0.0456039669708116,98.91499999999999,97.67
44,14406.0,0.045782490288450696,98.86,97.35000000000001
45,14745.0,0.040540852260310206,99.045,97.86
46,15088.0,0.041848558099009094,99.00750000000001,97.7
47,15418.0,0.04150533173349686,98.97833333333334,97.68
48,15761.0,0.037795718995621425,99.055,97.74000000000001
49,16097.0,0.039126049455662726,99.0325,97.89
50,16437.0,0.0387880887077578,99.02666666666666,97.86
51,16774.0,0.03627459874027408,99.105,97.98
52,17107.0,0.0364470227228594,99.075,97.81
53,17440.0,0.03629726397397462,99.055,97.65
54,17783.0,0.031243230606196448,99.27,97.99
55,18128.0,0.0336193043703679,99.2225,97.8
56,18459.0,0.034047039753641005,99.20166666666667,97.72
57,18797.0,0.030121417114278303,99.36,97.83
58,19136.0,0.030364533287647644,99.31750000000001,97.78
59,19476.0,0.030952187969814984,99.25833333333334,97.78999999999999
