,Skip,Loss,train-acc,test-acc,commd_round
0,980.0,0.8626358176519473,70.16166666666666,80.08,
1,929.0,0.5335041784619292,81.41666666666667,81.74,
2,1003.0,0.4781452929476897,83.29333333333334,82.61,
3,1048.0,0.45629775391270716,83.96666666666667,82.94,
4,1069.0,0.4445447646205624,84.52499999999999,84.09,
5,1090.0,0.41659034353370467,85.39166666666667,84.64,
6,1086.0,0.4136783382917444,85.35166666666667,84.55,
7,1090.0,0.40099813965459663,85.715,84.33,
8,1091.0,0.386290643500785,86.30499999999999,83.84,
9,1089.0,0.38111562105516594,86.43833333333333,85.3,
10,1090.0,0.3604207283134262,87.05000000000001,85.28999999999999,
11,1090.0,0.36156386581559974,86.93666666666667,84.28,
12,1091.0,0.3588271544314921,86.99,85.57000000000001,
13,1092.0,0.34576258636390167,87.54833333333333,85.44,
14,1089.0,0.34411858232691883,87.62833333333333,86.37,
15,1091.0,0.3350034759007394,87.86500000000001,85.61,
16,1088.0,0.3400203407121201,87.63666666666666,86.48,
17,1091.0,0.3277121846750379,88.3,86.46000000000001,
18,1091.0,0.3267588557799657,88.27833333333334,85.84,
19,1091.0,0.3215171691402793,88.37666666666667,86.63,
