,Loss,train-acc,test-acc
86,1.100293793629855,67.97999999999999,89.25
87,1.0959835128113626,67.96666666666667,88.94
88,1.1037453411892058,67.785,89.5
89,1.1061504671871663,67.762,89.4
90,1.0210917172431946,69.87,88.65
91,1.0332838542833924,69.565,89.35
92,1.0583366787855824,68.69666666666666,89.36
93,1.0594484414998442,68.72,89.58
94,1.0685130378320813,68.524,89.66
95,0.9997428620904684,70.66,89.88
96,1.0116099509298802,70.16,89.45
97,1.013089401103556,70.04333333333334,89.57
98,1.0206440407885238,69.83,90.12
99,1.0235988738201558,69.806,90.11
100,0.9750973635539413,70.78,89.42
101,0.9739721039123833,70.65,89.99
102,0.9768596684572597,70.62666666666667,89.37
103,0.9882485715523363,70.4875,90.1
104,0.9935672811895608,70.45400000000001,89.8
105,0.9194052860960364,72.46000000000001,89.81
106,0.9295910431817174,72.36,90.08
107,0.9434634176939726,71.84333333333333,89.75
108,0.9501749031357467,71.71,89.95
109,0.9511957580313086,71.65599999999999,90.03
110,0.8777427415214479,73.52,89.71
111,0.8840085667166859,73.485,89.74
112,0.901105886572351,72.93666666666667,89.69
113,0.9074427395807579,72.72,90.45
114,0.917368886911124,72.394,90.0
115,0.8409007599167526,74.92999999999999,90.08
116,0.8569960051793605,74.41,90.74
117,0.8691356802023947,73.96000000000001,90.1
118,0.8790926378043369,73.625,90.57
119,0.8833300121895968,73.5,90.14
120,0.8176439249329269,75.08,90.55
121,0.8409070864599199,74.39,89.87
122,0.8453923624989887,74.36666666666667,90.29
123,0.8461832745680585,74.4425,90.91
124,0.8485679891608655,74.47399999999999,91.09
125,0.7998218837976455,75.74,90.02
126,0.8016462939530611,75.605,90.23
127,0.8089752107684811,75.36666666666667,90.93
128,0.8198289408897981,75.1475,90.8
129,0.8229299077257514,75.098,90.02
130,0.7659674087874592,76.64,90.71
131,0.7680552650261671,76.51,89.66
132,0.7851311365825434,76.19666666666667,90.9
133,0.7859420810751617,76.21,90.89
134,0.7898885842621326,76.142,90.62
135,0.7248063127323985,78.14999999999999,90.78
136,0.7358523167595268,77.89500000000001,90.66
137,0.7509052726955463,77.32666666666667,90.79
138,0.7590333172478713,77.14750000000001,90.48
139,0.7680073334921151,76.712,90.58
140,0.6867732231076806,79.2,91.02
141,0.7172273496547714,78.12,90.63
142,0.7226441922156761,77.86333333333333,90.86
143,0.731596050589811,77.61749999999999,91.15
144,0.7375690324608236,77.492,90.84
145,0.6784586532600224,78.96,90.64
146,0.6971357081588357,78.64,91.03
147,0.7062373738028109,78.26333333333334,90.77
148,0.7076649397057481,78.25,90.82
149,0.7136768311154097,78.10000000000001,91.08
150,0.581449288982898,82.13000000000001,92.08
