,Skip,Loss,train-acc,test-acc
0,0.0,0.6669943334783117,84.25166666666667,90.45
1,10.0,0.329072894261529,90.69166666666668,92.05
2,9.0,0.27920285016608737,92.04666666666667,92.80000000000001
3,12.0,0.2481630927231163,92.95833333333333,93.52000000000001
4,31.0,0.22374633325263857,93.68166666666666,94.07
5,44.0,0.20374356136346858,94.27,94.54
6,60.0,0.1870466295008858,94.69999999999999,94.87
7,79.0,0.1727334981660048,95.16666666666667,95.39999999999999
8,99.0,0.16041776355976858,95.46,95.52000000000001
9,108.0,0.14955063769283394,95.815,95.58
10,128.0,0.14005180311078827,96.11166666666666,96.00999999999999
11,155.0,0.1319434825113664,96.29166666666666,96.24000000000001
12,158.0,0.12427229407709092,96.59833333333333,96.5
13,181.0,0.1176526865696845,96.8,96.41
14,191.0,0.11138258698396385,96.98,96.71
15,226.0,0.1060810473219802,97.17,96.76
16,215.0,0.10102770009621356,97.31666666666666,96.85000000000001
17,234.0,0.09643910972013449,97.48333333333333,96.99
18,225.0,0.09209258039559548,97.56333333333333,97.1
19,235.0,0.08818800676070775,97.69166666666666,97.15
