,Skip,Loss,train-acc,test-acc,commd_round
0,0.0,0.7441348067671061,76.42166666666667,80.07,
1,0.0,0.5063601003587246,82.59333333333333,82.5,
2,0.0,0.459176364702483,84.08,83.43,
3,0.0,0.43330244523783523,84.88,83.6,
4,0.0,0.41299913777659336,85.52666666666666,83.26,
5,0.0,0.3975162876645724,86.005,84.95,
6,0.0,0.3826543144198755,86.67833333333334,85.13,
7,0.0,0.3719650673617919,86.94666666666667,85.41,
8,0.0,0.3629564192766945,87.10833333333333,85.50999999999999,
9,0.0,0.35340534552310904,87.44,86.02,
10,0.0,0.3473175559254984,87.78666666666666,86.22,
11,0.0,0.3390485767709712,88.02333333333333,85.88,
12,0.0,0.33352521469816565,88.105,86.21,
13,0.0,0.3262505348647634,88.40833333333333,85.87,
14,0.0,0.32037910673146447,88.59333333333333,86.89,
15,0.0,0.3159022454234461,88.77666666666667,86.74,
16,0.0,0.3102161068096757,88.99333333333334,86.87,
17,0.0,0.30542622311661644,89.125,86.97,
18,0.0,0.3006348413042724,89.31166666666667,87.13,
19,0.0,0.29755490815266966,89.44166666666666,87.2,
